lsm6dsv_accelerometer.x,lsm6dsv_accelerometer.y,lsm6dsv_accelerometer.z,lsm6dsv_gyroscope.x,lsm6dsv_gyroscope.y,lsm6dsv_gyroscope.z
3.0729825,-4.3202415,3.5120654,-0.08827003,-1.3926201,-0.99097615
-0.04965107,-8.585447,2.2522442,1.370629,-1.3326025,-0.8258898
1.0085747,-7.9968133,1.6193427,0.5493206,-1.4225525,0.32543847
0.31405798,-7.4446692,2.4855444,-0.6261369,-0.8584184,0.8536842
5.300102,-7.783852,2.6171498,-0.97173387,-0.3463606,0.3633121
2.3084757,-16.490736,3.5210385,0.77656245,1.1253664,-0.057726767
6.06102,-11.191232,0.09810573,-1.6491834,-0.044135015,-0.36911532
0.66341007,-8.377871,-0.071186475,-0.63361996,-0.36041048,-0.83077675
-2.9413772,-8.824132,-0.25842485,-0.6433938,-0.4352415,0.84971356
-1.326222,-10.21496,0.25124636,-1.0807734,2.404213,0.21166481
1.3555341,-5.645267,-0.8147561,-1.2751812,2.69697,-0.08277224
3.5730824,-10.1288185,2.3258235,-0.2565634,1.6830865,0.10186178
3.3852458,-10.124033,0.4863412,-1.132086,1.5650368,0.2134974
1.5966109,-7.467401,1.3399807,-1.0270172,1.9929478,0.24113905
-1.5122639,-0.78364944,0.9457632,-0.20204368,2.6988027,-0.004886922
-3.62393,-8.189436,-4.3794637,1.3886495,1.7311921,1.7348573
1.1988041,-22.803001,1.1330016,1.0647382,5.568953,-0.46715918
5.9324055,-12.174682,-3.498905,-1.4865406,4.1673226,-0.8335256
-0.1698904,-8.053044,5.272585,-1.3658947,5.4600663,-1.1527027
1.9788643,-0.3684947,7.446464,-2.1691825,3.7707183,-0.6834055
5.4406805,-2.524428,3.260819,-0.5328272,3.6653442,-0.020005837
6.081359,-8.823533,2.1798615,-0.39400807,3.3970215,0.02443461
7.3375907,-7.238887,3.5126636,-1.45615,1.8020525,-0.24831672
11.313266,-7.8867435,-0.12502499,-0.4784602,1.6129897,0.111177474
7.895118,-18.136997,3.2392836,-0.4392121,2.5954137,0.5371033
7.0337024,-10.2317095,1.1892328,-1.1476631,1.5517504,-0.68875057
-3.650849,-3.5760734,-1.0025927,-0.5899431,1.2896893,0.14401148
-2.487339,-11.980863,0.30987054,0.1337795,2.3822217,0.8162687
0.9984053,-10.724033,0.8285148,-1.0768027,2.4550674,-0.2761111
3.4941192,-6.1046886,1.8125632,-0.29611692,2.1875083,0.23182335
2.3994029,-9.997213,1.463211,-0.22113322,2.0676262,0.22876903
4.0498524,-8.307282,1.2813566,-0.6844745,2.0566306,-0.205098
5.212166,-10.027123,0.634098,-1.0827587,1.1148291,0.25213462
4.4775696,-9.622138,3.028117,-1.0305296,1.0245737,0.2826779
4.24726,-7.54457,2.4466612,-0.75670934,0.15836681,-0.0983493
2.7762725,-12.8213415,-2.3485553,0.45921794,-0.031154128,0.9447031
-4.421936,-10.036695,-2.0877378,2.3374758,1.459357,0.44180828
1.2227324,-15.660426,-1.4937196,2.8357892,-1.0609202,-0.087964594
6.076573,-7.152147,-0.30029923,0.9746355,0.056963183,-0.80481493
0.74177504,-6.617949,2.3742783,0.37018433,0.21166481,-1.594511
0.6897311,-7.716853,0.997807,0.8445212,-0.14508049,-0.729984
1.8137596,-6.966703,1.6103697,-0.25534168,-0.39828414,0.1432479
2.8133612,-7.0085773,3.8356948,-0.6356053,-0.26465738,0.8228355
8.7164545,-8.306684,2.0608184,-0.81092364,-0.52732944,0.1957823
6.9451675,-16.500307,4.624728,0.659429,0.016035212,-1.1053606
-3.8333018,-16.223337,-2.425724,-0.9512699,0.58261275,-0.7237226
1.1102697,-8.242078,0.49112684,-0.6372852,0.007483099,-0.1020145
-0.91585284,-10.301102,1.5738791,-1.2119566,1.9477439,0.099265605
1.8197416,-4.653442,1.6211374,-1.2475395,1.9281962,-0.7237226
4.217948,-7.8945203,1.9100707,-0.76251256,1.3249667,0.051923547
2.845066,-8.99821,-0.5300102,-1.2872458,0.40469822,0.21517728
4.0534415,-7.9094753,2.3425734,-1.2550226,-0.36010507,0.21456642
-0.17347965,-10.137193,2.4107687,-0.4202753,1.3790283,0.6226244
4.7988057,-9.83809,0.95712906,-0.91339624,-1.5870279,-0.1255328
-0.41336012,-9.449257,-2.2121646,2.1774292,0.4437936,0.8857546
-1.2119647,-11.290534,0.19860429,3.3240232,-1.7088956,0.3268129
10.040882,-14.062618,-2.6775684,1.4236214,-0.7644979,-0.45081854
2.5609183,-5.0105705,2.9970105,0.50717086,-1.4321736,-1.0177015
-1.6797615,-6.936793,1.7210377,1.2695307,-0.80649483,-0.65011334
1.5678971,-7.643872,0.41515473,0.7435757,-1.3185526,0.3921755
1.5302101,-8.12124,2.8235307,-0.4176791,-0.8516989,1.0170907
6.192625,-7.8281193,3.1950164,-1.2067643,-1.1728612,0.63499445
2.1475582,-20.053051,7.1018977,1.8015944,1.0874928,-0.35918877
4.025924,-13.456038,-6.2919273,-1.4101825,-1.045954,-0.26099217
-1.9926231,-6.378667,1.6755741,-0.06811147,-1.244638,-0.37950003
-2.2851455,-12.868002,-1.4087744,-0.51159966,0.8906415,1.3070989
2.9706893,-6.843473,1.7312071,-0.8402451,1.422247,-0.35995236
2.8061829,-9.147761,0.7543373,-0.72692966,0.8400924,0.2359467
1.550549,-9.373882,1.3920245,-0.2780964,0.7487681,-0.0021380284
2.8235307,-8.652447,-1.3202399,-1.73501,0.5196936,0.40286562
3.0460632,-7.179664,3.3714871,-0.1685988,0.90392786,0.29764408
4.5708895,-12.159726,0.19980069,-1.2145529,-0.19868392,0.35353827
4.597809,-10.657034,-0.52283174,0.21120666,-0.42210788,1.0647382
-1.4458631,-6.8913293,-1.3692927,1.221425,0.47983465,0.47494772
1.2400804,-12.966107,-1.1419746,2.8904617,-1.5028812,0.08200866
7.029515,-13.092927,-1.9722841,1.385137,-0.30375275,-0.45066583
-0.48155555,-8.608179,1.5367904,0.73914695,-0.08750644,-1.1646146
-0.15134603,-7.583453,0.7256235,0.82787514,0.27962357,-0.86926126
1.9064814,-7.8813596,1.8855443,0.02443461,0.15714508,-0.41401392
1.8652053,-7.1473613,3.1058838,-0.64599,0.52381694,0.22128594
7.2436724,-6.9673014,3.9296129,-1.0942124,-0.7858781,0.1554652
5.0512486,-19.02294,3.345166,1.599856,1.0044152,-0.18280143
3.2069805,-11.819945,1.0510473,-2.071444,-1.4549283,0.39721513
-0.5084748,-11.380862,-0.84765744,-0.2264783,-0.5242751,-1.1371256
-2.3742783,-6.687341,0.6047859,-1.3391694,-0.9833403,0.15210545
-4.0235314,-11.739188,0.06281159,-0.3943135,1.2765557,1.1369729
0.9385847,-7.2975106,1.7371893,-1.1539245,2.4914138,-0.3839288
4.5320063,-7.7353973,0.06520442,-0.16752979,1.642922,0.025809057
3.0269206,-10.294521,1.6342978,-0.6656904,1.0809261,0.12522738
4.15394,-7.7497544,1.1018949,-0.88453287,0.59681535,-0.04062254
2.8755746,-9.355338,0.52283174,-0.85047716,0.124769226,0.48655418
2.033301,-8.659027,2.012364,-0.8730792,0.59040123,0.47586402
4.0360937,-6.561718,1.8598214,-0.8177959,-0.27763826,-0.36453384
4.895117,-15.939788,-0.7465607,0.79733187,-0.27320948,0.700357
-3.3786657,-10.013365,-0.9840483,1.842675,0.3462079,0.72250086
-0.17527425,-7.4626155,-1.466202,2.519361,-0.8390234,0.031306844
10.202995,-16.564314,-1.50688,1.9156734,-0.29031372,-0.61575216
1.7653049,-7.468598,2.1242282,0.36758816,-0.9363037,-0.635758
-0.17288144,-8.677571,2.160719,0.9967794,-0.7631234,-0.8312349
1.7336,-7.9094753,1.0630114,0.6658431,-0.89934635,-0.041691553
0.29850462,-8.173284,2.2857437,-0.44990227,-0.31749722,0.4792238
2.9557343,-6.803393,2.8474588,-0.9419542,-0.12186762,0.79351395
4.5092745,-10.136595,1.7389839,-0.17348573,0.1337795,0.4531093
5.6321063,-14.95215,5.8971114,-0.1525636,-0.19761491,-0.690125
4.49073,-10.631311,-2.2325034,-1.6670512,-0.90377516,0.4708244
1.0025927,-9.055637,-1.4943178,-0.41798455,-0.64476824,-1.2548699
-1.3944174,-6.0011992,-0.8171489,-0.9411906,-1.67316,0.013286319
-3.8410785,-12.589238,-0.39661035,-0.29886582,1.2454015,0.62598413
1.8795621,-7.126424,0.9774681,-0.14584407,2.0822868,0.011911872
3.5563326,-9.921241,0.61076796,-0.15943582,1.2996159,0.22235495
4.3034916,-8.363513,1.3657036,-0.25137106,0.93737274,0.09621128
4.3722854,-9.416953,0.6873383,-0.99005985,0.0041233404,0.23869559
2.9772696,-7.536195,0.79142606,-0.77350813,-0.15134187,0.4007276
-0.0059820567,-8.955737,2.4987051,-0.6180429,0.7440339,-0.07788532
2.7828526,-11.170295,0.22073789,-0.3726278,-1.0288498,0.42424592
2.1499512,-9.678967,0.3696911,0.79290307,0.5893322,0.76144356
-2.955136,-8.644072,-2.722434,1.8099937,0.08323039,0.4914411
2.309672,-13.199408,-0.4223332,2.6532931,0.21670444,-0.1647809
11.106286,-12.694522,-2.3431716,1.1125383,-0.6968445,-0.5946773
1.6683956,-8.280363,3.1507492,0.2612976,-0.4456262,-0.9210321
0.4456632,-8.418549,1.6067804,0.58016926,-0.8944594,-0.6568329
1.1946167,-7.9130645,1.7826529,0.15592335,-0.020463986,-0.027641652
1.4656038,-7.999206,2.201397,-0.6404922,-0.07086037,0.5884159
4.2221355,-6.7387867,3.2327034,-0.82848597,-0.24587326,0.95615685
5.608178,-9.003593,0.13399807,-0.6290385,-0.11453723,0.5891795
5.616553,-14.703896,4.9022956,0.35460728,-0.0106901415,-0.7496844
2.0673988,-16.442879,-3.4307094,-0.7460192,-0.4990769,0.074830994
-0.95353985,-4.0414777,-0.43130627,-1.4107933,-1.1971432,-0.56306505
-3.0675986,-9.0341015,0.30029923,0.08979719,-0.37232238,0.39171734
-1.4961123,-9.631709,0.34516466,-0.8863655,1.8988746,-0.048258353
2.9318058,-8.218747,0.8967103,0.07223482,2.006845,-0.098807454
3.3290145,-10.752149,0.74835527,-0.5476407,1.4639386,0.084146686
3.5946178,-8.763713,0.73100734,-1.0542006,1.0401508,0.05589417
4.028317,-8.739784,1.0839486,-0.79290307,0.6930266,0.32696563
3.1525438,-7.4536424,2.2725832,-0.6826419,0.59406644,0.29947668
2.6159534,-8.441878,1.1192428,-0.9477574,0.22983804,-0.27015516
2.5728827,-14.151154,0.3894319,0.3707952,0.2669481,0.7415904
0.46002015,-8.903693,-0.031106694,0.48487428,0.38652498,0.6412558
-0.9774681,-9.34816,-2.4765713,2.4193318,0.12614368,0.4184427
6.0083776,-12.814762,-0.64905316,2.05434,0.09162979,-0.5910121
3.7531424,-10.1395855,0.7292127,0.77198094,-0.6411031,-0.70432764
0.98883396,-8.340183,2.1230319,0.92485,-0.91339624,-1.084744
1.558924,-8.3174515,1.8664017,0.44898596,-0.3979787,-0.5476407
1.1796615,-7.668997,2.7589245,-0.17256944,-0.22296582,0.039553523
2.6344976,-7.9310107,2.9533412,-0.6630942,0.07895433,0.58368176
6.1531434,-6.611967,2.5220351,-1.280679,-0.34406984,0.47739118
2.0117657,-13.8753805,3.6933217,1.169807,0.7796168,-0.04352415
6.7728844,-8.87797,2.7320054,-1.8958203,-0.7716755,0.07040222
-2.155335,-14.543576,-1.2418749,-0.62980205,0.12599096,-1.0963504
-0.43130627,-1.9770697,-1.090529,-1.5490016,-0.22174409,0.19150625
-3.4480574,-12.926028,-0.2656033,0.4822781,0.7368562,0.57009
2.0991037,-7.132406,2.2061825,-0.78786343,2.191479,-0.15241088
4.022335,-9.156136,-0.39720857,-0.02076942,1.318858,0.08093964
3.4863427,-9.573085,1.041476,-0.55756724,0.86559606,0.07009678
2.9706893,-8.539386,-0.083748795,-0.8371908,0.5907067,0.06918049
3.1627133,-8.690134,1.0360922,-0.5868888,0.28053987,0.22021692
3.1052856,-8.400602,1.7443677,-0.5821546,0.056352317,0.31627548
1.4638093,-8.973683,1.2783655,-0.75686204,0.20173825,0.10430524
4.6695933,-8.960523,1.2735798,-0.3915646,-0.46273044,0.12583824
1.5906289,-10.625329,0.9726824,0.60032785,0.38362336,0.5768095
-2.9300113,-9.177671,-2.565704,1.9985983,-0.34116822,0.48838675
2.6219354,-9.178269,-0.7938189,2.7598891,-0.2518292,-0.022449298
6.712466,-12.44507,-1.1120644,1.0684034,-1.2209669,-0.28970283
0.91585284,-9.144172,2.9826534,0.8016079,-1.2431108,-0.82543164
1.2083755,-9.027522,1.7198412,1.0016663,-1.4126259,-0.46211955
0.9421739,-7.9070826,1.5320047,0.5502369,-0.96196,-0.03726278
1.1659029,-8.078768,2.905485,-0.18585575,-0.35995236,0.420428
3.3565319,-8.047063,3.0855448,-0.84772825,-0.2527455,0.60918534
5.6907306,-7.2209406,0.53180486,-0.9969321,-0.62109727,0.45142943
1.7790636,-20.22653,5.1906304,0.79351395,0.33948836,-0.14569137
5.265406,-11.045269,-0.8470592,-1.6988163,0.031001411,-0.4372268
1.6133606,-7.3525457,-1.4338989,-0.7808385,-0.75594574,-0.23793201
-0.48993045,-6.5850477,0.7429714,-0.52671856,-0.73639804,0.14569137
0.40378883,-11.622538,-1.3328022,-0.5129741,0.66782844,0.18524489
2.1230319,-7.1527452,1.1234303,0.15683965,1.0855075,0.14309518
2.684747,-9.599406,0.5276174,0.25442538,0.7431176,0.3200934
3.1256247,-8.425727,1.6163517,-0.19135354,0.72356987,0.10430524
3.8386858,-9.597013,1.4273187,-0.75426584,0.18982637,0.11789699
2.7122645,-9.092726,1.4979069,-0.99097615,0.07162395,0.26068676
0.3930211,-8.093722,3.5180476,-0.7386888,0.6750061,-0.013591751
3.8410785,-13.328022,0.67776704,-0.018020526,-0.8979719,0.73807794
-0.86141616,-9.229117,-0.6723832,1.6575829,0.43890667,0.81107634
-2.143969,-8.712267,-2.1074786,2.7751608,-0.15958855,0.46822822
10.599008,-18.593428,-1.8592232,2.299144,-0.5325218,-0.6081163
3.4510484,-7.1485577,1.6384853,0.014202617,-0.73975784,-0.70371675
-0.73399836,-7.6797643,2.6482565,0.7307475,-1.3712398,-0.7675522
1.1383854,-7.716853,1.3513466,0.6966918,-0.66920286,-0.17180584
0.58983076,-8.22772,2.5088747,-0.46211955,-0.20677789,0.4738787
3.141776,-7.2125654,3.4205399,-0.6754643,-0.0012217305,0.8503244
6.693323,-6.9344,0.74536425,-1.0123564,-0.56138515,0.45906523
3.8721852,-20.301306,4.8215375,1.1015427,0.81504697,-0.2133447
2.7266214,-12.854841,-1.8574286,-2.0890064,-0.08979719,-0.15577064
0.4749753,-7.885547,-0.96909314,-0.838718,-0.062308256,-0.6247624
-5.204389,-8.037491,0.16031912,-0.61468315,1.0091494,1.0177015
-0.5192425,-9.173484,1.9178474,-0.56077427,3.565315,-0.37400225
7.1569324,-8.540583,1.0725827,-0.025961773,2.1572707,-0.44944412
3.0388846,-9.783055,1.6779668,-0.8226828,1.3483323,0.04428773
3.5216367,-8.263015,0.6023931,-0.818254,0.9127854,-0.105068825
3.9810586,-8.849854,1.0654043,-0.9634872,0.41874814,0.042455133
2.2295125,-8.362915,2.856432,-0.7495316,0.41996986,0.38728857
3.0514472,-8.512466,1.1246266,-0.77640975,-0.16646078,-0.31871894
3.6281173,-14.657235,0.16570297,0.43279803,0.12736541,0.6609562
-2.5405796,-8.885149,-2.0865414,1.1433871,0.7328856,0.8753699
1.2370893,-9.665209,0.07836494,3.1673362,-0.91156363,0.41798455
10.407582,-12.800405,-2.2205393,1.2162327,-0.2405282,-0.623388
0.49292147,-8.003393,2.4586253,0.10476339,-0.7825184,-0.862389
-0.29671,-9.016156,1.2981063,1.1867584,-0.95310247,-0.6626361
1.8681962,-8.404191,1.2831511,0.33673948,-0.6073528,-0.030695979
1.1114662,-8.012965,2.3030918,-0.38881573,-0.30115658,0.46318856
3.167499,-7.259824,2.996412,-0.9503536,-0.3193298,0.7440339
6.183652,-8.69133,0.57188463,-0.762818,-0.7464773,0.7264715
0.32422748,-19.264017,3.4259238,0.9074403,0.59421915,-0.27229318
3.3146574,-10.787442,-1.2610176,-1.7525724,-0.45265114,0.052381694
0.4534399,-8.228917,-1.3058829,-0.80954915,0.22388211,-0.5342017
-1.774278,-6.5288167,0.061016977,-0.5748242,0.37980548,0.004428773
-0.93679005,-12.334402,-0.49172506,-0.6169739,1.9650007,0.035124753
3.8602211,-6.9409804,0.84406817,0.055741455,1.8713857,-0.15515977
3.611966,-9.565907,0.7710871,-0.23884831,1.2585351,0.01817324
3.7507496,-8.555537,0.95054877,-0.45081854,0.7867944,-0.06490443
4.14736,-9.434899,0.80877405,-0.9645562,0.1910481,0.07147124
1.7551354,-8.966505,1.4482559,-0.63713247,0.030695979,0.36896262
0.60000026,-8.999406,1.8185452,-0.66782844,-0.07360926,-0.17867808
4.1330028,-13.416556,0.7722835,-0.1337795,-0.6082691,0.6423248
1.2317054,-8.821739,1.7282162,0.28909197,0.20815234,0.5645922
-0.695115,-8.0614195,-2.4215364,1.8138117,-0.3707952,0.5580254
3.4049866,-10.913664,-1.0390832,2.5752552,-0.4813618,-0.019089539
4.896313,-11.926426,-0.91585284,0.8846856,-1.0865766,-0.33933565
0.62153566,-8.585447,2.0727825,0.75609845,-0.9569204,-0.98440933
1.1479566,-8.799605,1.1018949,0.88697636,-0.6252206,-0.7324274
0.6089734,-8.405388,1.4560326,0.13622294,-0.27183503,-0.16264287
1.2837493,-8.155936,2.3389843,-0.30604348,0.056199603,0.44318274
4.371089,-7.8592257,2.9659038,-1.3578007,-0.24297164,0.7620544
4.9459643,-9.403793,0.8889336,0.2012801,0.28252518,0.5707009
5.049454,-14.306088,5.189434,0.16829337,-0.18203785,-0.76923203
2.501098,-11.84507,-3.5473595,-1.0994047,-1.0343475,0.64766985
-0.6269195,-6.396613,-0.90149593,-1.0493138,-0.5897904,-0.606131
-3.016751,-7.323832,-0.71425754,-0.23243423,0.39950588,0.016646078
-1.0803595,-13.058829,1.1012967,-0.9370673,2.2472205,-0.03772093
2.781058,-7.379465,0.77407813,-0.302531,2.301893,-0.014813482
2.3838496,-10.606785,1.2047862,-0.44837508,1.971873,0.088728175
3.7339997,-8.127222,1.2382857,-0.44348818,1.7892243,0.03680463
5.355137,-8.927621,1.0372887,-0.5186246,1.1139128,-6.11E-04
4.0773697,-9.040084,1.1300105,-0.959822,0.5342017,0.010231993
1.5451652,-8.863015,2.2851455,-0.9969321,0.64904433,0.05222898
3.9607196,-9.451052,0.721436,-0.5012149,-0.08628472,0.10293079
2.841477,-12.610175,0.046061836,-0.11530081,0.7162395,0.41263947
2.0512471,-8.536993,-1.0001999,0.538325,-0.3998113,0.6435465
-2.0452652,-7.8634133,-1.3968102,2.068695,0.4999932,0.37216964
2.6883361,-10.484153,0.4869394,1.6823229,-0.19990565,-0.40439278
5.051847,-12.163914,-1.2699906,1.1801916,-0.29428434,-0.36575556
2.056631,-8.562118,2.1451654,0.39278635,-0.5128214,-1.1267409
1.7856439,-8.082955,1.3800604,0.65270954,-0.49770245,-0.40332377
1.3603196,-8.201998,2.4454648,-0.008857546,-0.27305678,-0.031306844
2.268994,-8.569894,2.7296124,-0.4279111,0.043218717,0.35430184
4.9256253,-7.007381,3.4043884,-0.923781,-0.41416663,0.50686544
3.3122647,-8.757133,1.9070797,0.26190847,0.05299256,0.19425514
7.919645,-13.614563,4.7892346,-0.3284928,-0.8790351,-0.32436943
1.6773686,-13.874184,-0.76749784,-1.5593863,-0.80481493,0.21868975
0.98524475,-6.7094746,-1.5122639,-1.0876455,-0.37308595,-0.8407033
-0.8883354,-7.5200434,-0.37088752,-0.2012801,-0.41584653,0.1375974
-1.9190438,-12.220743,-0.35533416,-0.8232936,1.3434454,0.19776763
2.44367,-6.302097,1.50688,0.12660182,1.988061,0.1366811
4.596014,-10.470992,0.8356933,0.26557365,0.8498663,0.26740626
3.743571,-8.402397,1.4075779,-0.5563455,0.5392413,0.11285736
3.6993039,-9.710672,0.64905316,-0.77442443,0.20082195,0.21273382
1.570888,-9.524033,0.26261228,-1.0709995,0.26939157,0.41355577
1.1006985,-8.270193,3.8177485,-0.5319109,0.5467244,-0.20143281
5.0506506,-14.623735,-0.17288144,-0.26297748,-0.7716755,0.6921103
1.032503,-8.267202,0.86261255,0.54993147,0.15027285,0.68875057
-3.2039895,-7.623533,-2.4179473,1.802816,0.172264,0.4888449
3.2470603,-11.724831,-0.3906283,2.5740335,-0.24358252,-0.10430524
6.914061,-11.178669,-1.21017,0.9560041,-0.8213083,-0.3043636
1.0600204,-8.931808,2.6961129,0.3408628,-0.733191,-0.96761054
1.8173488,-8.625527,1.1551352,0.9421069,-1.1459832,-0.4503604
0.8554341,-8.337193,1.9782661,0.2780964,-0.6785186,-0.15500705
1.2167503,-8.416156,2.588436,-0.22235495,-0.03726278,0.32421672
3.5401812,-7.7706914,2.4795625,-0.7982482,-0.20616703,0.65484756
5.77747,-7.9154572,0.8668,-0.7367035,-0.5729916,0.40973786
4.9986067,-15.363118,4.648058,0.56291234,-0.37965274,-0.34315357
3.7776687,-14.043476,-1.5409778,-1.7427986,-0.9072876,0.1554652
1.0001999,-7.944171,-0.738784,-0.7521278,-0.5720753,-0.59986967
-2.9772696,-8.7679,-0.8225328,-0.6417139,-0.34773505,0.2078469
-1.2999009,-9.598808,0.25184458,-1.0002918,2.1760547,0.07040222
2.9467611,-7.650452,0.36251262,0.16646078,2.464994,0.08323039
4.17727,-10.515858,0.26859435,-0.012675454,1.6087136,-0.042913284
4.113262,-8.475378,1.2119647,-0.5739079,1.0345002,-0.033444874
4.2628136,-9.455837,0.63888365,-0.99082345,0.12980886,0.08200866
2.1014965,-9.135797,1.1670992,-0.89904094,-0.088422745,0.39721513
1.666601,-8.352746,3.542574,-0.4653266,0.115453534,0.014660766
4.599603,-13.302897,0.093918286,-0.32895094,-0.9091202,0.46517387
1.3914263,-8.323434,0.8955139,0.29016098,0.41584653,0.5833763
-3.3732817,-7.8107715,-2.9240294,1.8558086,-0.106901415,0.61254513
3.086143,-11.701501,-0.86979103,3.128699,-0.9466884,0.079870634
7.103692,-10.865808,-1.0534402,0.9653198,-1.0462594,-0.41538838
0.22971097,-9.012567,3.4037902,0.6983717,-1.2382239,-1.0447323
1.2580265,-8.714062,1.035494,1.1403327,-1.0749701,-0.6059783
0.42711884,-8.001,2.2576282,0.16432275,-0.72143185,-0.06811147
1.6576279,-7.8514495,3.0185459,-0.33536503,0.041691553,0.48487428
4.395017,-7.124031,3.347559,-1.1155926,-0.23151793,0.5015204
4.2352962,-11.784053,3.4049866,0.4549419,0.12797627,0.36743546
6.3918276,-14.283955,4.6546383,-1.2321151,-0.6582073,-0.29229903
1.5732809,-11.348559,-1.9812572,-0.62598413,-0.52839845,-0.42745295
-0.19322042,-5.3090754,-0.2656033,-1.1788172,-1.3351988,-0.31963524
-3.0065815,-10.30828,-0.5102694,0.31810808,0.3462079,0.5502369
0.9026923,-7.899306,1.7988044,-0.63224554,1.6265814,-0.04627304
2.9533412,-7.665407,-0.16211374,0.30970868,1.1530081,0.2591596
4.624728,-9.853643,1.3519448,0.023518313,0.61850107,-0.019242255
3.7214375,-9.270991,0.61734825,-1.0115929,0.15012014,-0.0035124752
1.698904,-9.567701,0.6269195,-0.9266826,0.05589417,0.44974953
1.1964114,-7.732406,4.487739,-0.40408736,0.47662762,0.18341228
3.5431721,-11.077573,-0.75972116,-0.49602258,-0.90209526,0.29565877
1.0869397,-9.598209,1.527219,0.66599584,0.5209153,0.56505036
-3.6083765,-9.864411,-3.2117662,1.4268285,0.3378085,0.9584476
2.3479571,-11.097912,-1.0396814,2.7650816,-0.33093625,0.14202617
9.390633,-10.112068,-1.736591,1.0555751,-0.8407033,-0.6169739
-0.0735793,-9.527621,3.118446,0.3840815,-0.5896377,-0.8772025
0.92183495,-9.129216,0.6867401,0.68279463,-0.947452,-0.77396625
0.78664047,-6.791429,2.1996021,0.16294831,-0.3652974,-0.1563815
1.3669,-7.7072816,2.7044878,-0.03634648,-0.0053450707,0.2507602
3.8057845,-8.1015,3.2530425,-0.57818395,-0.07192938,0.61407226
6.195018,-7.47458,1.3357933,-0.82848597,-0.68859786,0.4344779
4.1461635,-18.946968,4.442275,0.9839512,0.2602286,-0.082161374
2.7535408,-11.950953,0.99960166,-2.133447,-0.8035932,0.19364429
0.8356933,-8.103892,-2.2905295,-0.86116725,0.029932396,-0.79549927
-0.9320044,-4.162315,0.3379862,-0.9253081,-0.48747048,0.19501872
-2.6458635,-11.507084,-0.9840483,0.069485925,0.98349303,0.25167647
1.689931,-7.7210402,2.1924238,-0.38835758,1.8955148,-0.0062613687
3.5084763,-9.380463,0.24825534,0.11285736,1.190729,0.123242065
3.5892339,-9.867402,0.7537391,-0.22388211,1.0048733,0.08674286
3.696911,-8.743972,0.30269206,-0.8342892,0.47952923,-0.0106901415
2.9300113,-9.268001,1.1048858,-0.8739954,0.15027285,0.18784106
1.5044873,-8.749356,2.6422744,-0.7139487,0.35827246,0.23716843
2.9910283,-9.593424,0.56410795,-0.7125743,-0.38912117,-0.0290161
3.3756745,-13.092927,0.8386843,0.18829921,0.47891834,0.49327368
0.59700924,-8.693723,-1.9447666,0.6516405,-0.5655085,0.93966347
-0.33559337,-7.537391,-0.8039884,2.5948029,-0.25259277,0.23564127
6.477969,-13.17548,-0.5407779,1.7333301,-1.081995,-0.43218717
2.4335005,-10.340583,-0.3714857,0.799928,-1.1365148,-0.41050145
0.13280165,-8.286943,1.9322042,0.7623598,-1.402852,-0.93508196
1.1162517,-8.095517,1.2490535,0.86452705,-0.7060075,-0.41706824
0.58265233,-8.090732,1.8681962,0.27076602,-0.29336804,-0.10247265
2.0727825,-8.673384,2.9048867,-0.32085696,0.24770586,0.53038377
5.1924253,-6.402595,3.135196,-1.1809553,-0.35201108,0.6542367
3.2189445,-13.010973,4.725825,0.6623306,0.4980079,0.3474296
7.400402,-11.147562,1.2717853,-1.3307699,-0.79443026,-0.32803464
-0.24646074,-11.74517,-2.446063,-0.54519725,-0.8571966,-0.37858373
-3.2063823,-4.4464626,-0.18484555,-1.1950052,-0.9089675,0.018478673
-2.6769702,-10.377073,-0.28175488,0.12385293,1.6265814,0.34666604
2.2002003,-7.764111,2.5274189,-0.5143485,2.0207422,-0.081397794
4.429115,-8.817552,0.40618163,0.041233405,1.0465649,0.09239337
3.0610185,-8.445468,1.1144571,-0.2499966,0.8239045,0.0954477
3.918247,-9.18126,0.45164528,-0.3810272,0.4027129,0.12736541
3.885944,-9.772886,0.5940182,-0.92927873,0.19440787,0.09819659
0.68195444,-9.019147,1.7383857,-1.078788,0.5684101,0.27137688
3.2297122,-9.25484,1.3944174,-0.4277584,-0.3987423,0.10903945
3.6430724,-13.89871,0.5180461,0.1049161,0.36957347,0.5216789
0.11365908,-8.590233,-1.9986051,0.5900958,-0.50915617,0.8558222
-1.5924234,-6.652645,-0.9098708,2.3122776,0.0364992,0.24678956
4.211966,-13.233505,-0.96550393,1.7017179,-0.3736968,-0.44791695
3.7770705,-11.428121,-1.4033905,1.086882,-0.68630713,-0.36835176
1.0319048,-8.135597,2.00698,0.4280638,-0.7142542,-1.0835222
1.4219348,-8.146365,1.3716856,0.7910705,-0.43508878,-0.58200186
1.154537,-8.037491,2.2606192,0.11377365,-0.23319781,-0.16814066
2.472384,-8.108678,2.9192436,-0.22815818,0.02565634,0.37308595
4.971089,-6.945766,2.8749764,-0.9272934,-0.47861293,0.36667186
4.135994,-10.49492,0.9170493,0.22815818,0.23426682,0.11591168
5.1146584,-16.831713,4.488337,0.14569137,-0.3463606,-0.48655418
1.0283155,-11.419746,0.07537391,-1.1826351,0.013897184,-0.5885687
2.824727,-5.7696934,-0.7363912,-1.0793989,-0.3746131,-0.16737708
