Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z
-0.8180025827,-1.519344825,0.3517815668,-0.2766089141,0.3401555419,-1.421833634
1.919955524,0.4902870242,0.5092063173,0.7623378038,-0.8821670413,-0.5289573669
-0.3793910929,-2.112733327,-0.8579740892,-0.2959456444,-0.5064308643,-0.008191622794
-0.7819475189,-2.378056581,-0.7867313922,-0.6486388445,-0.7999034524,0.3712068796
-1.21852195,-5.559337424,-3.091245183,0.3588900268,-0.5953683853,0.03125610203
-1.746708789,6.689648445,-0.6084908674,0.56761235,0.2364720851,-0.5689988136
-4.607162372,6.553064384,-1.703002188,-0.6763256192,0.2887009978,-0.3585894406
5.590398917,-1.307692372,2.195133524,0.01612715796,0.3568655849,-0.6188645959
-0.7183309329,-1.281069153,1.75300935,-0.6266855001,-0.547842145,-0.6228566766
3.985787253,4.683622511,1.700301696,-0.1454179436,-0.8933308125,0.4870840013
3.283164177,-1.68640235,-0.5119818464,-0.8273770213,0.3550189734,0.465312928
2.047246418,-0.01147124209,-0.8040792712,-0.3160327971,1.420169711,0.6059080958
0.345454921,-0.5650222394,0.6784392137,-0.9724606872,1.289310694,0.6130185723
0.215883077,-1.727923863,-1.71035635,-0.9567695856,1.411107421,0.722399056
-0.5649335382,-2.28798468,-2.655704186,-0.4407654405,0.5700224638,0.4597731531
-1.973416042,-0.4488426687,-3.75707319,0.04155651107,0.6919146776,0.1040674746
-3.424875664,2.686131181,-2.701742299,0.1960920095,-0.3853223622,0.3592235446
0.9452065285,-0.5246791231,-1.400628137,0.8285975456,0.6598721743,0.6998138428
3.357762907,-1.422901052,6.57693392,1.518270969,0.3939512074,0.560287416
-2.000994077,5.320664861,5.394746581,1.825307965,-0.7157686353,0.3878750205
-6.248746506,-0.7890776631,-0.3936462666,0.1431131512,-0.4103359282,-0.9258539081
-2.202774248,-3.647474459,0.4396037887,0.2027705908,0.2466309667,-1.107725739
2.295501632,0.116264911,-0.05162731138,0.7018114328,-1.102293372,-0.4905738831
0.3040117345,-1.793433569,-0.6068202673,0.007383596152,-1.257784724,0.06703349948
-0.06256269303,-2.467623455,-1.231684652,-0.4841556251,-1.494155049,0.4640849233
-3.23757147,-3.820373112,-4.066033633,0.2690925896,-1.247727871,0.1570095122
0.1661095767,9.537788635,0.3521159863,0.6910825372,-0.01659672149,-0.6280069351
-1.674736901,3.198085263,-0.9281786752,-0.8558222055,-0.4694827199,-0.3167414367
2.63924142,0.3569429681,2.206455567,0.02699164487,0.5851528645,-0.5467463732
1.445728093,-2.909901943,1.345134506,-1.112349153,-0.5710170269,-0.6822553277
3.145546974,2.447503627,-0.6940896411,-0.121978052,-0.01447310671,0.7836227417
4.543018693,-1.157193767,1.545736573,-0.8725007772,0.9056646824,0.820725739
1.839574996,-0.8999047669,-1.212044717,-0.8224797845,2.212257147,0.3244953454
-0.5963888531,0.3128706022,0.4594286523,-0.7255170941,1.203304172,0.5614562631
-0.2117807562,-1.416784614,-2.926216241,-0.6603152752,1.190306544,0.5298537016
-0.04865165657,-0.7290355746,-1.283676121,-0.5340521932,1.156792402,0.2404363602
-1.916293202,-1.459009891,-3.41973041,-0.2391785383,1.13711822,-0.09263490885
-2.614945475,2.446879357,-3.120123194,0.1755021811,-0.3571302593,0.399500519
-1.134106906,1.133520631,-0.9516936986,0.2733511329,-0.008749356493,0.6492261887
2.714163682,-0.1398053611,3.356765712,1.359096169,-0.306078434,0.9316251278
1.414981072,0.56563891,4.817436523,1.09470582,-0.5724098682,-0.1103784293
-4.602824927,2.02435128,1.743506193,0.6501154304,-0.4800232649,-0.1654855162
-1.777406271,-2.188838662,-0.07671499089,0.2296861857,-0.1307281703,-0.7621560693
0.959879197,-1.452154619,1.028919854,0.4771605134,-0.6643488407,-0.7044217587
0.4403361216,-0.5559241562,-0.6596224311,0.2859857082,-0.7227153182,-0.2098839432
-0.10022753,-1.642991079,-0.6923696855,-0.1723586321,-0.5988233685,0.007410177495
-0.2800491135,-2.785617976,-2.3845721,-0.2307925522,-0.8383940458,0.2234418541
-2.504819505,-0.4072919301,-1.292706546,0.1500855684,-0.1733272374,-0.3383396566
0.1552216875,4.131783578,-1.395895556,-0.007314205635,-0.02355417982,-0.4113641679
-1.501226985,8.983863544,4.763847556,-0.4349534512,0.6830043793,-0.7366191149
0.2676169175,-5.279733132,2.428828591,-1.249917746,-0.5423160791,-0.9294623733
1.668246224,3.691964174,1.164044656,0.2100073844,-0.6430042982,0.3762781024
4.787137246,-0.9882798005,1.010586033,-0.963044405,0.02268978767,0.5662760139
3.383812417,-2.030618523,-0.9202852916,-0.8020249009,1.880554438,0.4118441641
0.9525006311,-0.6360492478,0.4144271888,-0.470340848,1.287679672,0.6042429805
-2.668783156,0.2904261306,-1.493667363,-0.5755960941,1.022947907,0.735794723
-0.757785576,-0.4225011897,-2.407485212,-1.072205305,0.9831500649,0.40908283
-0.4975342188,-2.167757296,-2.876322037,-0.4632994533,0.6656628251,0.04907319695
-3.192730458,-1.796563684,-4.059097697,0.2056678534,-0.2427226901,-0.1187983006
-3.673514325,5.36022881,-3.370965795,0.2228049487,-1.181822538,0.6182004809
2.163600176,-0.8117565279,0.9737424488,0.127276659,0.1143455431,0.2759290934
5.36568766,0.5809715037,5.873194115,1.984348655,-0.2748312056,0.8230218291
0.6452608744,5.522053695,3.054415627,1.25361383,0.5131832361,0.252774477
-5.645218303,-2.447421794,0.6717021605,0.4170316756,-0.06715945899,-0.5521200895
-3.00130363,-2.775828403,0.5540297208,0.6912599802,-0.4495978951,-0.7526035309
2.029634481,0.6899883433,-0.4466016117,0.6833618879,-0.9373397827,-0.9190690517
-0.02355097146,-1.258563891,-0.9830138428,0.482333988,-1.152764559,-0.4089301825
0.751990626,-0.6732412066,-0.6628595864,-0.006693782751,-1.161839128,0.06784453243
0.332967926,-3.229620803,-2.06126749,-0.1126845479,-1.111955166,-0.0101868175
-0.3564848491,1.827849633,-0.4450141964,0.1055788547,0.1305975318,-0.520603776
-1.747353517,2.610920165,-4.610949489,-0.2015361041,-0.3313857913,-0.0361578986
-2.615335936,3.191168031,3.201966488,-0.3857555091,0.5854259729,-0.4595808685
0.5334937132,-1.146380697,2.548770291,-1.249865055,-0.8979327083,-1.477561474
2.762556541,0.7156231353,-0.2004547678,0.1221859753,-1.190564275,0.3412559927
4.382501383,1.265349021,3.299612331,-0.6768792868,-0.2705660164,0.7145155072
3.822330675,-1.800039251,-1.353438224,-0.5766083002,1.647744656,0.6773824692
2.220359589,-0.5596884772,0.8911343082,-0.6444120407,1.316912889,0.6674441099
-1.023837582,-0.6931430079,-2.265267822,-0.7467948794,1.441618919,0.6359183192
-0.3247853502,-1.28689216,-1.590485231,-0.5648972988,1.00660181,0.5464907885
-0.9480473049,-0.5073877966,-2.800419824,-0.2572671473,0.7266209722,0.05858797953
-2.003523742,-1.397698806,-4.549116133,0.1562178135,0.4420073926,-0.1468608081
-3.839841198,2.374815992,-3.051138798,0.4316303134,-1.085529447,0.426843971
1.449306682,0.4850853639,-0.9534650922,0.5251344442,-0.07103533298,0.3826527894
5.683998407,-0.2125999636,5.395971739,1.926087141,-0.7680693865,0.7701101303
-0.3327589594,5.823946976,5.651625247,1.415408254,-0.2357712388,0.2214458138
-8.703326355,-2.79553965,-2.187888814,0.5717048049,-2.12156415,-0.9801943302
-1.983550775,-2.214699664,1.002080947,0.2208429575,-0.6082884669,-1.363588333
4.643416173,2.89937295,-1.200881591,0.925385654,-1.463403821,-0.9375578761
1.620739792,-1.756276682,-0.413418304,0.2336781472,-1.596596479,-0.1238531694
0.6012653731,-1.873417206,0.02751468746,-0.3138669431,-1.170150399,0.3443898559
0.6340661112,-4.435670079,-2.353928102,-0.1673824489,-0.8180348873,0.3603426218
-1.042744381,2.524334938,-0.7388239781,0.2040645629,0.04110429063,-0.309371829
-2.759628963,4.970612822,-2.317347407,0.02073015086,0.2020082176,-0.4263319969
2.03205557,7.119440376,2.662057355,-0.4971799552,0.3738029301,-1.201256633
2.793618911,-6.534393001,0.1555469739,-0.8320084214,-0.8994414806,-0.3535344303
3.482233628,1.372322957,1.474123143,0.2200958282,-0.7841705084,0.5249821544
3.898889015,-0.8710223713,0.560928102,-0.5136264563,0.2359110415,0.1854322404
2.370456335,-0.4202151246,-0.9584405425,-0.7107486129,1.645859957,0.6584240794
0.9458610469,1.464906548,0.7747264816,-0.1472119689,0.8485726118,0.9298532009
-1.511301073,-0.4844944123,-1.727978954,-0.6017616987,1.253477335,0.8888260722
-0.7268545773,-1.45431735,-1.778151537,-0.6038499475,0.44182989,0.5004358292
-0.4140916733,-1.862177435,-3.455779921,-0.03613093868,0.6888632178,0.1872747391
-2.844304558,0.04778583353,-4.070479507,-0.3049533665,-0.006921526045,-0.2832765579
0.9866131824,5.679577668,-2.572862237,0.3079016209,0.06510896981,0.5232596397
0.4735010168,-2.428921091,0.6659114483,0.8697050214,-0.3628669083,0.5624314547
4.318651719,-0.8510042502,4.092276328,1.354185462,0.1015860215,0.5956521034
-2.816086179,5.131213134,4.521650911,0.6607946157,-0.160036549,-0.311280489
-8.536199272,-2.244576331,-0.2240239325,0.9892432094,-2.029883146,-0.6332967281
-0.2351563711,-1.064856844,-0.9654980598,-0.3096559048,-0.7629277706,-1.255787373
3.33258375,1.990343796,0.7425520587,0.8703984022,-1.749443889,-0.7169262171
0.5219235408,-2.604185888,-0.796149355,0.3090943694,-1.520322561,-0.1282326132
0.5426121086,-1.383883631,-0.2150794324,-0.1699936241,-1.387193322,0.1273674518
1.601139019,-2.315742456,-2.484998952,-0.1553157121,-0.8382547498,0.150647983
-0.363743588,1.750359566,-1.012847913,0.2083178163,0.6902813911,-0.4029794335
-0.7568987101,2.000113495,-3.125864076,-0.02879217267,-0.1640670002,0.1672179848
-5.117933381,4.299031073,2.566464937,0.3907224238,0.4174066186,-0.4491284788
0.1343611242,-1.6056337,2.843219685,-1.142395735,-1.489465237,-1.223201752
5.430852498,0.6905734497,-1.379471806,0.5215859413,-1.156498075,0.4238864779
3.535849483,1.976954738,3.61470324,-1.116291404,0.1689473689,0.442610383
4.564212288,-2.305377714,-1.110631484,-0.843357861,2.296360016,0.7396814823
1.280583562,1.32042735,-0.05129179582,-0.3415275812,1.447840571,0.6645823717
-2.709022227,0.6871580883,-1.131003095,-0.7419365644,1.574852705,0.6199824214
-0.006967354795,-2.670936535,-1.964000271,-0.6835890412,1.097889543,0.3670381606
-0.4272575904,-1.924465841,-3.358983973,0.130303666,0.8238062263,0.1138946936
-2.931727405,1.250921852,-2.758903572,0.04594483227,-0.06399080157,-0.05930139869
-1.229337651,3.084536625,-2.65753111,0.1300943792,-0.3768874705,0.4900561869
1.85397104,-2.27916483,-1.160404254,0.413523823,0.335672766,0.4339355528
4.279624654,-0.6882090587,4.171242897,1.471161962,-0.09187838435,1.195048332
-2.011319656,5.128589799,5.14485529,1.206562042,0.1313510686,0.4013641775
-9.29252442,-0.1450315713,-0.2226315648,0.581355691,-1.503749847,-0.3794260919
-2.155657254,-2.964701454,-0.2883050103,-0.3621117473,-0.2904615402,-1.265687823
2.751823258,2.147541021,0.8736322615,0.749370873,-1.396130085,-0.8958721161
0.4977775261,-2.240508644,-0.5853378822,0.1645513624,-1.346193075,-0.1481417865
0.7695482022,-1.589030356,-0.0633797085,-0.3042272031,-1.137829661,0.1133425087
1.384623343,-3.296858941,-2.21060918,-0.2174009979,-0.7476852536,0.1772187203
-2.17899356,1.762448648,-0.8960649696,0.1840832531,0.002674710937,-0.1637508273
-1.920854957,2.99487915,-2.199995431,-0.2021900266,-0.3580517471,-0.07475084066
-1.533490986,3.506806928,-0.3009541005,-0.3758074045,0.2538641393,-0.1216159984
2.462857848,-0.2009077723,4.23109297,-0.8412505984,-0.005755052436,-0.8217911124
3.337193874,-1.773045446,-0.3314123671,-0.3777118921,-0.1933056414,0.1483466029
3.658041446,1.167614039,2.604775671,-0.05862888694,0.6461832523,0.7177615762
2.992553045,0.2664952199,-1.15582657,-0.7848280668,1.696051359,0.455191493
0.8142235025,-0.3900374285,-0.413551575,-0.8286919594,2.244271755,0.2885654867
-0.735785195,1.748341212,0.05924246256,-0.8072677255,1.376091957,0.4540896416
-0.6318766383,-1.734068941,-2.356646129,-0.9794299603,1.313226342,0.3878466785
-0.0828403419,-1.768916967,-2.138644014,-0.4032221437,0.842844367,0.2358663827
-0.8807425319,-2.577545134,-4.56787724,0.1665669233,1.236446857,-0.2261869609
-3.535910273,1.826995647,-2.751063672,-0.1250535548,-1.000893354,0.0711779967
-0.04326280314,1.863873717,-3.402789212,0.5005185604,-0.1434747875,0.6625463367
2.561877025,-2.752523515,3.374039211,1.089750886,-0.7090748549,0.927567482
2.268672369,0.8359902209,5.426299073,1.523745656,-0.3368670046,0.5998930931
-1.890471802,8.6790459,4.355405871,0.8551004529,-0.09532429278,-0.1470181793
-7.00120095,-3.666938454,-0.7332628369,0.4987283051,-0.6261696815,-0.9031288028
