accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
-0.9608459473,-0.1120452881,-1.758041382,-0.6069173813,-1.129051924,-0.9844992757
-0.3288421631,-0.2387390137,-1.301681519,-0.5067279339,-0.5790593624,-0.1032334417
0.191757202,0.163162231,-1.152130127,-0.4779556394,0.499079853,0.441753984
0.447723389,0.245178223,-1.002883911,-0.5688826442,0.786264241,-0.3602420688
0.428787231,0.191558838,-0.9384918213,1.132642627,0.830735266,-0.468559742
-1.047622681,-0.04786682129,-0.768081665,0.384821713,-0.2919580936,-1.889388919
0.020385742,-0.03341674805,-0.5760192871,-0.2997662127,-0.6800914407,1.043168664
-0.212677002,-0.04817199707,-0.401763916,0.014530207,-0.3169063032,0.403306454
-0.05355834961,-0.1194458008,-0.5321350098,0.118545823,0.394005358,0.36857298
-0.7183532715,0.028991699,-1.446090698,0.295652419,0.477763891,0.861258566
-0.143371582,0.094619751,-1.861053467,0.347763568,-0.4592291117,0.400516003
-0.04501342773,0.170303345,-1.441299438,0.239513516,-0.952716589,0.471348882
0.155029297,0.011932373,-0.8876190186,-0.1247797459,-0.4699139595,0.1425955
0.201065064,-0.1696472168,-1.383728027,0.342758685,-0.4427753091,0.509005427
-0.02178955078,-0.3677978516,-1.146514893,0.201335773,-0.248561874,1.069286108
-0.06573486328,-0.07986450195,-0.5729370117,0.309774101,0.005002482,0.946946323
-0.0368347168,0.051147461,-0.2635040283,0.138697431,0.750041783,-0.3737240434
-1.024276733,0.2162323,-0.6042785645,-0.1306046098,0.50901556,-1.978622198
-0.0721282959,-0.1805877686,-0.9048156738,-0.07667773217,0.243676305,-0.4737670422
-0.2909240723,-0.1552124023,-1.458251953,0.008791095,0.08234068,-0.3558100462
-0.3932189941,-0.383682251,-1.418548584,-0.2896760106,-0.574354887,0.185999423
0.131240845,-0.1842346191,-1.200805664,0.058438808,0.336889356,1.178552866
0.101074219,0.048431396,-1.172805786,0.2335563,0.340296596,1.355298877
0.075775146,0.054046631,-1.612335205,0.203488141,0.132499993,0.339645982
-0.09545898438,0.214035034,-1.109603882,0.145310327,-0.4586655796,-0.492970556
-0.1374359131,-0.003326416016,-0.4543914795,-0.001973402454,-0.9566306472,-0.01882881485
-0.1617126465,-0.1204376221,-0.1174621582,-0.3088217676,-0.8281285763,0.304171622
-0.0689239502,-0.005065917969,-0.3088989258,-0.0367622748,0.487706274,0.447635293
-0.192489624,0.021896362,-0.9388580322,0.634352982,1.759861588,-0.1008887962
-0.3796539307,-0.1315155029,-1.779678345,-0.01622956991,-0.04484470189,0.105389543
-0.4142913818,0.073318481,-1.162918091,0.165378034,-0.6520006657,0.43440631
0.066848755,0.033432007,-0.907989502,-0.2205917686,-0.5323603153,0.232354939
0.095550537,-0.07801818848,-1.289794922,-0.07975874096,-0.2471850216,-0.1481364667
-0.006088256836,-0.3934173584,-1.7472229,0.065462895,0.175024018,0.43250376
-0.07899475098,-0.2188568115,-0.8736114502,-0.1221847683,0.141319051,0.771431208
-0.05151367188,0.014221191,-0.3653106689,-0.09091871977,0.470305979,-0.226502642
-0.0721282959,0.035263062,-0.3109741211,-0.152657181,0.862758696,-0.9554841518
-0.2101898193,0.074783325,-0.4854125977,-0.271232307,-0.1575616598,-0.9579459429
-0.3180236816,-0.2520904541,-0.9863739014,0.075472124,0.442891419,-0.5833899379
-0.6006011963,-0.02629089355,-1.867965698,0.079222381,0.162763089,-0.4595436156
-0.2540740967,-0.4031066895,-1.476837158,-0.07456877828,-0.6170621514,0.633419573
0.1690979,0.018966675,-1.050598145,0.053193182,-0.01179087907,1.454826593
0.011856079,0.07635498,-0.9583282471,0.024373783,0.23740989,0.850792348
0.168502808,0.113845825,-1.027740479,0.15894571,0.311835647,-0.100810498
0.019485474,0.133743286,-0.8152770996,0.132352978,0.029432191,-0.50126791
-0.3454437256,-0.1165618896,-0.5930023193,-0.03903368488,-0.1629598886,-0.8251314759
-0.2372589111,-0.1101226807,-0.5936431885,-0.3012221456,0.267655134,0.354227066
-0.241394043,-0.002304077148,-0.8203735352,0.247685701,-0.0636498183,0.400540233
-0.4823608398,-0.1374206543,-1.203231812,0.277246773,0.046773896,0.328739286
-0.09848022461,0.010940552,-1.540054321,0.315178186,0.086112514,0.725119114
0.031188965,0.054672241,-1.144210815,0.173162997,-0.660539031,1.092057109
0.109939575,-0.04396057129,-1.116958618,0.074970111,-0.1766735762,0.461599588
-0.004135131836,-0.3601226807,-1.525283813,0.104199104,-0.1089294106,0.342883855
-0.05523681641,-0.1781921387,-1.044418335,-0.08591677248,-0.3083088398,0.769406676
-0.0699005127,0.013397217,-0.3879241943,0.121244669,-0.23785384,-0.554218173
-0.3634643555,0.232116699,-0.1557006836,-0.1109161302,-0.03978203237,-1.443485737
-0.3316802979,-0.09983825684,-0.6142425537,-0.2791275084,-0.4418634176,-0.8147749305
-0.4143981934,-0.2932281494,-1.047317505,0.111521199,0.800066054,-0.1017327532
-0.8059997559,-0.1277770996,-1.780838013,-0.04471367598,0.706744373,0.113521501
-0.3497009277,-0.2511901855,-1.341491699,-0.2087114006,-0.5876664519,0.572224081
0.115112305,-0.03355407715,-0.788482666,-0.08815702051,0.100422479,1.20782125
0.015350342,0.130752564,-1.223358154,0.022055235,0.322668582,0.322662473
0.019226074,0.135009766,-1.253417969,-0.1616413593,-0.2220948488,-0.6524392962
0.038879395,0.070877075,-0.5716705322,-0.3658986092,-0.0529548265,-1.076675296
-0.0493927002,-0.06842041016,-0.4519805908,-0.1550396532,0.14196007,-0.3381311893
-0.4199371338,-0.1635437012,-0.6540527344,-0.05170953274,0.183272347,0.132389203
-0.2048187256,-0.07510375977,-0.8643951416,0.150377527,0.076381586,0.642838061
-0.6835632324,-0.1469421387,-1.14491272,0.225821152,0.078636222,-0.01760615781
-0.3957214355,-0.08432006836,-1.303970337,0.221550763,-0.140480414,-0.0007265103632
0.114257813,0.075820923,-1.273208618,-0.001497229096,-0.4810363948,-0.04053384438
0.254959106,0.042526245,-1.277175903,-0.3476549089,0.221307352,-0.148172155
-0.009017944336,-0.47215271,-1.650741577,0.063964866,-0.2814860046,1.708614588
-0.07518005371,-0.09992980957,-0.9624938965,0.165635034,0.127370745,0.90513444
-0.274887085,0.005218506,-0.3455963135,0.277599126,0.020269053,-0.1727691144
-0.309753418,0.150436401,-0.1285705566,-0.06651857495,-0.1877086461,-0.8870859146
-0.2560119629,-0.2320556641,-0.5722351074,-0.5720701814,0.177993968,-0.5631389618
-0.2759399414,0.002914429,-0.9486083984,0.543285132,0.699150085,-0.6941811442
-0.8666992188,-0.1313476563,-1.883239746,0.009382849,0.542363405,-0.3826957047
-0.3653564453,-0.2032318115,-1.370651245,0.098332427,-0.8444558978,-0.5733103752
0.294448853,0.019287109,-1.147857666,-0.4132456183,-0.1927060634,0.313526243
0.073532104,0.15196228,-0.7840423584,0.013652962,0.143837869,0.260601223
0.041091919,0.14855957,-1.294723511,0.442494601,0.644909203,-0.04045288265
-0.08297729492,-0.02688598633,-0.8351593018,0.135297909,0.277161837,-0.8836805224
-0.3063201904,-0.3655090332,-0.6052703857,-0.05070285872,-0.2352447361,-0.1381767839
-0.09674072266,-0.008346557617,-0.4784545898,-0.2639067471,-0.1699890345,0.509512484
-0.09623718262,0.087799072,-0.6622314453,-0.1761808842,0.001822934,0.839145303
-0.5332946777,-0.1845855713,-1.175567627,0.342273444,1.079717636,0.772964895
-0.03269958496,0.029373169,-1.579193115,0.32774058,0.229719475,0.755905271
-0.2433166504,-0.02917480469,-1.177124023,0.191226423,-0.6176437736,0.543620706
0.117614746,-0.01907348633,-0.7851867676,-0.1232383102,-0.2253809273,0.652841449
0.125259399,-0.1435546875,-1.570617676,0.073643327,-0.219630897,1.136345267
0.048049927,-0.3349761963,-1.454696655,-0.174776867,-0.01553581655,1.131662369
-0.07162475586,-0.07119750977,-0.578918457,0.015671637,-0.2350460738,0.660554767
-0.5043182373,0.092056274,0.0027771,-0.3253384233,-0.5560800433,-0.8933491111
-0.09924316406,0.051330566,-0.2957305908,-0.1688329577,0.454527825,-0.5115354657
-0.3212127686,-0.2864685059,-0.7960662842,-0.047374174,0.921928287,-0.3513950408
-0.5493927002,-0.4106140137,-1.805847168,0.283457279,1.300750136,-0.0636010766
-0.4948883057,-0.0990447998,-1.706939697,-0.3272276521,-0.7430658937,0.90354079
0.192108154,-0.2625732422,-1.184509277,0.048903625,0.148663238,1.496840119
0.082473755,-0.04721069336,-1.0834198,0.269239187,0.08957649,1.518818617
0.104446411,-0.07713317871,-1.125823975,0.228577256,0.161598489,0.814885199
-0.05354309082,0.089706421,-0.8502349854,0.284105212,-0.2156364173,-0.2261167616
-0.1001739502,-0.05574035645,-0.3746795654,-0.02690058947,-0.668107748,0.427545488
-0.08514404297,-0.03158569336,-0.3741607666,-0.2997254729,0.175291926,1.191878557
-0.2149810791,0.068725586,-0.8028564453,-0.01022494026,0.933517575,0.978952467
