Acellerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z
0.9403793,-12.042479,-3.7136607,-1.6934712,1.9723312,-2.1586452
-4.0444684,-15.4624195,-0.09032906,-2.9428434,0.29794952,-4.347833
-8.857632,-20.280966,2.4131618,-1.5651895,3.4944546,-2.784782
-5.1625147,-8.927621,0.07238288,-0.27275133,0.6623306,-0.8364272
-0.71306115,-6.090332,1.0283155,0.24495697,0.64553183,-1.1400273
-0.2955136,-6.5958157,-1.5810575,0.73914695,1.1771374,-1.229519
-4.579264,-6.018547,0.42532423,0.35430184,0.9120218,-0.73899424
-2.480759,-3.0915267,0.35593235,0.51923543,-0.4662429,0.82726425
2.000998,-11.783455,-2.1834507,0.8605564,-1.3981178,2.147955
9.843474,-19.522442,1.1754742,0.14202617,2.0525072,1.7314975
6.166304,-9.254242,-0.67118675,0.7431176,1.1154399,0.6382015
-0.80817586,-14.904294,-5.6093745,0.5299256,2.725528,0.24190263
-4.110271,-9.031709,-1.9555343,-1.2617421,0.10415252,-1.35551
-4.253242,-7.9657063,1.7204394,-1.8278615,0.63285637,-1.506241
-7.01097,-11.527423,2.9838498,-1.0488557,1.5712981,0.8257371
-3.5449667,-6.513263,2.3395824,0.0954477,0.27977628,2.0647244
-0.887139,-10.502697,1.7084754,0.39202276,-2.3130412,1.8849775
0.76689965,-11.606984,3.318845,1.6797267,-3.3820555,2.792265
3.848257,-11.207981,-3.03051,1.7666223,1.9483547,2.1445951
1.7431713,-9.771689,-0.7393822,-0.014049901,2.051438,0.9744828
-0.12203395,-8.304291,2.914458,-0.61559945,-0.082161374,0.41813725
-0.2213361,-11.408978,6.4701924,-0.27107146,1.396438,-0.016493361
-0.82612205,-13.130614,-13.929219,1.5777122,0.6724099,-0.6591236
1.4679967,-10.539187,1.3507484,-1.3429873,-0.6933321,-1.9084958
-2.263012,-12.7495575,1.6007984,-0.6603453,2.8409815,-3.287066
-5.046463,-13.170095,-5.00399,0.87766063,1.1594223,-2.0619757
-4.000201,-9.766306,2.0380867,0.18234327,-0.26160303,-1.7573066
-1.0869397,-8.280363,-1.66361,1.370018,-0.6940956,-1.1756102
-2.3946173,-6.5635123,-0.73579293,-0.18280143,-0.93324935,-0.9092729
-4.1467614,-5.5393844,1.4931214,-0.005497787,-1.75975,-0.20815234
-2.0063818,-5.723632,1.0887343,0.59666264,-1.7620409,0.9097311
6.128617,-14.347364,-7.6480594,0.9469938,-2.4097106,1.6794213
10.463215,-15.8357,-2.1026928,-0.5725334,-1.5428929,0.2191479
-2.7314072,-14.240884,2.4023938,0.023365596,-1.0196868,-1.156826
-7.466803,-4.415356,-4.9986067,0.44776422,0.59895337,-0.44974953
-3.0346973,-11.474781,0.44506502,-0.93828905,-0.041691553,1.019076
-3.219543,-7.7940216,2.6536403,-0.48059824,-2.5966353,1.3327552
-2.9802606,-9.91167,2.539383,1.0002918,-2.3628268,1.5428929
-1.1557333,-7.780861,0.92303133,1.9271271,-2.8177686,1.8110627
0.3397808,-9.619745,-0.6538388,2.1111503,-0.79381937,1.3776538
-1.3136597,-9.853643,1.1084751,0.5861252,0.678824,0.9120218
-1.1467602,-9.403793,1.4967105,0.86315256,0.118966006,1.0309879
0.74177504,-10.766505,-0.36490545,0.15699236,0.6206391,1.0626001
2.9617162,-12.640684,3.1950164,-0.120493166,-0.036193766,0.2678644
1.2053844,-12.716656,-1.8520447,0.014813482,1.7316502,-0.71761394
3.0125637,-11.4598255,-1.6390835,-2.0955732,1.169807,-2.2617285
-2.713461,-13.731811,-1.6420746,-1.8099937,0.74281216,-3.7985127
-8.225926,-18.579071,1.6773686,-1.4033102,2.3057108,-3.7110064
-5.8283176,-9.129815,0.60358953,-0.3501785,1.3687963,-1.0268645
-0.485743,-6.7022963,1.1682956,-0.05497787,-0.5119051,-0.7367035
-1.2873386,-5.556134,0.32362926,0.12110403,1.0328205,-1.1443033
-5.8301125,-5.0674,1.0492527,0.47128254,0.37812558,-0.58062744
-3.7411783,-2.906083,0.5282156,0.7643451,-0.7142542,1.0525209
4.0127635,-12.4115715,-6.131608,1.341002,-2.1728477,2.5222626
13.386048,-20.629122,0.39601216,0.09850202,1.749518,1.3307699
0.7435696,-6.4157557,0.80518484,-0.08002335,-1.3252722,-0.58551437
-4.694718,-17.206787,-2.7343981,0.34223726,1.9685133,-0.9654725
-2.653042,-7.850253,0.13579269,-0.7189884,-0.93126404,-0.32513303
-3.7124643,-7.752745,1.4709877,-1.0526736,-0.28038713,0.15561792
-4.5972104,-9.928419,5.002196,-1.0280862,-2.1200078,0.8724683
-3.711268,-8.079964,2.4299114,1.9915735,-1.4173601,1.4705054
-1.099502,-8.876176,0.51206404,1.2202033,-1.4442382,1.7033978
-0.2428715,-11.739188,-0.71724856,2.7501154,-0.15821409,2.5986207
2.9401808,-9.433105,-2.9341989,1.5334245,1.8701639,1.8961257
0.9200403,-10.672587,-0.6903293,0.68737614,0.8544478,0.7386888
0.5377869,-10.140184,1.2975081,-0.48258355,-0.23136522,0.61193424
2.115255,-13.485351,4.5631127,0.20051652,0.95829487,-0.4569272
0.4755735,-13.514663,-2.7122645,0.6026186,2.510809,-0.91583973
2.088336,-10.021739,-4.3172503,-1.3820826,0.040927973,-3.150232
-5.709873,-21.664616,-0.40677986,-2.5738807,0.7348709,-4.787809
-9.075976,-14.200206,1.6689938,-0.3388775,2.4184155,-2.5315783
-5.0009995,-6.442675,0.5617151,-0.13622294,0.46731192,-0.84497935
0.8344969,-5.4729834,-0.2117648,-0.002748894,-0.593761,-0.45799622
-2.1385853,-5.1260242,1.0444671,0.10751228,0.7495316,-0.7153232
-3.760321,-3.6059837,1.442872,0.76083267,-0.46883908,0.60048056
0.5306084,-9.944571,-4.0301113,1.678505,-2.3412938,2.5781567
8.656036,-20.67339,-3.4019957,-0.7368562,1.2324207,1.5467108
9.884152,-9.306884,-0.13100705,0.55970526,-0.5141958,-0.6739371
-2.1074786,-12.4319105,2.4969103,-1.1346822,-1.6946929,-0.36254853
-7.9166536,-10.171889,-8.843872,0.5844453,3.0347786,-1.0542006
-4.1234317,-9.522238,0.37208393,-1.2701416,-0.48563787,0.14782938
-5.044668,-8.295318,2.5962126,-1.3182472,-1.6748397,0.68554354
-4.1515474,-9.745368,6.072386,1.0528263,-1.8365663,1.4086553
-1.3812568,-8.052446,0.9343972,1.6302466,-1.7047722,1.9013181
-0.42053857,-11.374283,-0.20458634,3.2133038,-2.43216,2.1687243
0.20338993,-7.878967,-0.17766708,-0.9599747,2.1890357,0.7816021
-1.4063815,-9.632308,3.3338,0.14019357,-0.46410486,1.2157745
0.2883351,-10.646266,1.3058829,1.0250319,-0.032223143,1.0662653
3.4522448,-12.914063,1.7551354,0.13500121,0.37216964,0.28496864
3.0125637,-13.529019,-0.062213387,0.19685133,1.2922854,-0.6226244
3.739982,-10.131809,-4.2646084,-1.7594446,1.4756978,-2.2721133
-2.349752,-18.81955,0.6227321,-2.4929411,0.21120666,-4.5210137
-8.611769,-21.342781,2.2797618,-1.1148291,2.531273,-3.7688859
-5.419743,-6.303891,0.2009971,0.1863139,0.77213365,-0.82970774
-1.0109676,-5.671588,0.38763726,0.09682214,-1.190729,-0.28252518
-0.43010986,-4.5798626,0.09272188,0.25625798,1.150412,-0.8268061
-4.7599225,-5.051847,0.951147,0.32727104,-0.13500121,-0.22724187
-2.8295128,-5.092525,0.4546363,0.79809546,-0.80848014,1.6042849
7.5403824,-15.270396,-4.653442,0.54809886,0.12904528,2.0234911
16.298712,-18.750158,-1.082154,1.0195341,0.14492778,1.236544
0.7268199,-4.6803613,1.2484552,-0.06719518,-1.1458305,-0.42012256
-4.7659044,-21.235104,-1.2927225,-0.30375275,1.3012956,-0.80924374
-3.1208389,-6.695118,0.97507524,-1.4581354,-0.52671856,-0.57635134
-5.4502516,-8.385647,3.9343987,-1.0658071,-0.21960606,0.86162543
-5.3940206,-10.186246,6.0687966,0.7787005,-1.5554156,0.9222538
-2.1451654,-7.1168528,1.6121643,2.0685425,-0.84894997,1.593442
-1.1802598,-12.147762,0.9242278,2.761111,-1.3307699,2.327702
3.042474,-8.869596,-6.390631,1.3570372,2.2939517,1.8891008
-0.3164508,-10.310673,0.9284152,-0.09468412,0.35094208,1.0425943
-0.7848458,-10.409975,2.6111677,0.45646906,-0.30008754,0.9839512
2.8002007,-12.430714,3.039483,0.25473082,0.2321288,0.698219
1.9591235,-13.99562,-5.725426,0.10369437,1.3066407,-0.7780896
0.8985049,-11.512468,-2.0691934,-1.8315268,1.0070114,-2.3698518
-2.9796624,-14.081761,-0.71246296,-2.4721715,1.3859005,-3.997655
-8.086544,-18.43251,1.3561323,-0.93492925,2.3597724,-3.6515996
-5.334798,-7.768897,2.6811578,-0.23151793,1.4072808,-1.0824533
0.7369894,-5.4987063,-1.0582259,0.56413406,-0.42913285,-1.0363328
-2.2671995,-5.729614,0.3900301,-0.22892176,0.47403142,-1.0929906
-5.089534,-4.2131624,1.5930216,0.09132435,-0.114689946,-0.12843442
-4.1054854,-5.738587,0.38524446,0.77931136,-1.0236574,1.6475036
2.3001008,-14.688342,-3.7154553,1.4915802,-3.30585,3.59876
13.068999,-15.93919,2.958127,0.3107777,0.38988474,1.2311989
1.3651053,-6.916454,0.089132644,-0.47510046,-2.8153253,-0.043676864
-3.8069808,-11.645867,-0.14356937,0.6001751,0.91522884,-1.8063285
-3.8691943,-8.98804,0.34396824,-1.4634804,-0.9060659,-0.5714644
-5.5256257,-8.027322,2.2671995,-1.4761559,-1.2754866,-0.086132
-7.2789664,-8.257032,5.492126,1.4225525,-0.006719518,0.89736104
-2.7667012,-7.492526,1.5661024,1.6678149,-1.4860824,1.7692184
-1.3316058,-11.62194,0.9092726,2.4075727,-3.8511999,2.603355
3.0269206,-8.518449,-5.6530433,0.29168814,2.097253,1.3295482
-0.8321041,-10.645668,2.120639,-0.16126843,1.20371,0.92271197
-0.15254244,-10.0163555,2.1451654,0.5348125,0.21242839,1.07665
1.6444674,-12.226128,1.605584,0.36453384,-0.9960158,0.9049969
3.7734814,-12.751352,-3.0837502,0.4034765,1.8808541,-0.31963524
3.1537402,-12.153146,-1.5326029,-2.0451767,1.3104587,-2.0302107
-2.0416758,-15.537794,-0.8787641,-2.1276436,-0.065973446,-4.652655
-10.770693,-18.12324,3.3397822,-0.7829765,3.5717292,-3.2252157
-6.358328,-7.821539,1.5080764,0.3379612,0.6950119,-0.93111134
1.5924234,-5.684748,0.001794617,0.1020145,-0.89858276,-0.9786061
-0.48215377,-5.820541,0.55752766,-0.20021108,0.8231409,-1.1427761
-5.2480583,-5.002196,1.250848,0.30711251,-0.14614952,-0.35170567
-3.2961133,-3.3834512,1.2077773,0.5514586,-0.6230826,1.2012665
7.487142,-13.511671,-7.9106717,0.745561,-3.1181617,2.4930937
13.43869,-21.798016,1.0851451,-0.3727805,2.1733057,1.4688255
2.9042885,-6.884151,-0.39960137,0.2910773,-0.79412484,-0.21930063
-4.8646083,-17.193626,-5.058427,0.18096884,2.1299343,-0.903317
-2.8600214,-7.2215385,0.9804591,-1.0493138,-0.9944886,-0.18371773
-4.0624146,-8.7367935,1.282553,-1.1348349,-0.13820826,0.043829583
-3.8901315,-9.826126,4.835296,-0.0777326,-1.9973767,0.9779953
-2.0458634,-7.7054873,3.071188,1.4894422,-2.1966715,1.6400205
-1.0654043,-10.165907,0.77706915,1.5201381,-2.0292943,1.8603901
0.28713873,-10.725827,-1.614557,3.0963233,-0.464563,2.1218405
-0.3367898,-9.059825,0.62512493,-0.5699373,2.1351268,0.8762862
-0.6843473,-10.0468645,2.722434,0.28389964,-1.2276864,1.0908526
1.3034902,-10.848459,1.6833507,0.14385876,0.3303254,1.1731668
4.0677986,-14.4281225,0.75194454,0.5748242,0.54626626,-0.5001459
0.66759753,-14.626726,-3.9254255,-1.4248432,3.7581956,-1.751656
-1.4500505,-9.649057,-1.1216356,-2.0109684,0.03726278,-3.577685
-7.513463,-20.949162,2.4939194,-1.8976529,2.0711386,-4.004222
-7.233503,-8.876176,2.777469,0.9147707,2.3455698,-1.4042265
0.9661021,-6.050252,-1.4494523,0.3930918,-0.65133506,-1.0633637
-0.2117648,-6.250053,0.93978107,0.16523905,0.46120325,-1.0922271
-6.1567326,-5.1176496,-0.012562319,0.2666427,-1.0920744,-0.5357288
-5.255835,-3.222534,0.3786642,0.46043968,-0.58184916,1.0884092
6.6406813,-12.769298,-9.937392,0.066737026,-2.5337162,2.2049181
12.619746,-21.630518,0.40259242,-0.112399206,1.5850426,1.4694363
4.7898326,-6.5485573,-1.4787644,1.135904,0.15653422,-0.28160888
-1.6301104,-15.732211,1.8155541,0.075289145,-1.719433,-0.49449542
-4.618148,-7.832307,-2.2839491,0.17837265,0.28924468,-0.8330675
-6.314659,-8.454441,2.4508486,-1.2539536,-0.6107125,-0.17608191
-4.714459,-9.4941225,1.3836497,-0.6795876,-0.6740898,0.8526152
-4.080361,-9.91167,3.1052856,-0.068264194,-2.7496572,1.5914567
-0.3906283,-8.9724865,2.7613173,2.0691533,-3.2447634,1.844813
0.4223332,-11.422139,-1.0486546,3.3638823,0.16920967,2.228589
1.410569,-7.899904,-2.966502,-0.04138612,3.5295794,1.2003502
-0.8644072,-10.319646,0.5449654,0.5329799,-1.761888,1.1924089
0.5946164,-10.743773,0.910469,-0.15958855,0.86116725,0.7443393
3.0041888,-13.019946,4.5320063,0.025809057,0.15088372,-0.12721269
0.5844469,-13.648661,-2.5579274,0.16294831,1.8298469,-0.77198094
3.2673993,-9.55155,-3.9601214,-1.8356501,1.6589572,-2.107027
-5.1272206,-20.474785,0.29132617,-2.1746802,1.111622,-4.7100763
-9.612567,-15.049658,1.541576,-0.42363504,2.9008462,-2.794403
-3.0400813,-8.26122,1.4386846,0.41218132,-0.23457226,-0.86819226
1.3040884,-7.6540413,-0.7076773,0.18707748,0.4277584,-1.5677856
-3.8201413,-5.303093,0.9942178,0.15958855,0.40683624,-0.9494373
-5.241478,-3.409174,0.20877378,0.31795537,-0.28680122,0.14401148
-2.736791,-4.098905,0.43609193,0.44348818,-0.59696805,1.3080152
8.203793,-15.497714,-3.3020952,0.7322747,-1.4231633,2.1609359
16.039091,-18.43311,1.0989038,0.122478485,0.7078401,1.6232216
1.3423735,-8.492725,0.15613168,0.5242751,-0.61254513,-0.6774496
-0.6299106,-18.028723,-5.413761,1.1687379,0.05009095,-0.7835874
-3.1028929,-7.5086775,0.55692947,-1.7876972,-1.0688615,-0.6835582
-6.7818575,-10.255039,3.9188452,-1.0340421,0.100334615,0.43020186
-4.644469,-7.7497544,1.7455641,-0.19242255,-0.82451534,1.2751812
-3.3882368,-9.47797,3.4803605,0.3755294,-1.6565138,1.6865989
-0.421735,-9.218947,1.8215362,1.9139935,-3.529732,2.0450242
0.08554341,-12.744772,-1.0899308,4.159229,-0.72127914,2.0813706
-0.00418744,-7.2580295,-2.0673988,-0.5131268,4.2534547,1.2434162
-1.1001002,-10.452448,0.8703892,0.026572637,-2.0983222,1.0775663
1.0899308,-10.371092,3.2560334,-0.06612616,1.478752,0.9978484
3.7357943,-12.864412,2.8163524,0.8191703,-0.13225232,-0.2359467
-0.08135597,-14.504693,-7.1509504,-0.46563202,3.1790955,-1.1707232
0.9595219,-9.428918,-3.498905,-1.7463111,-0.38224894,-2.4481952
-4.7138605,-19.40639,0.18245272,-1.9767599,2.2638667,-4.7397037
-9.030513,-14.879169,1.7898313,0.27076602,3.2261322,-2.738509
-3.8380876,-6.4241304,-0.20997019,0.4100433,0.77671516,-0.95188075
1.0666007,-6.448657,-0.31764722,-0.0936151,-0.6217081,-1.3513867
-3.6412778,-5.8474603,1.3387842,0.12293663,0.66416323,-0.9250027
-5.7409797,-3.6011982,1.079163,0.36209038,-0.57818395,0.23884831
0.25184458,-7.0079794,-1.4093726,0.84803367,-1.7846428,2.0720549
7.391429,-19.877178,0.001196411,-0.22907446,-0.61376685,1.5314392
12.815958,-10.349556,-0.8129615,0.46502116,0.53801954,-0.27885997
-3.0029924,-13.111472,1.2197413,-0.28038713,-0.733191,-0.66767573
-5.95095,-7.678568,-5.0327044,-0.34574974,0.5326745,-0.19608775
-4.211368,-10.8664055,1.4261223,-1.6818647,0.31505376,0.43111816
-4.2299123,-7.5726852,2.2229323,-0.6169739,-1.3486377,1.3208433
-2.5148566,-10.652846,2.8289146,-0.45066583,-3.163213,1.2808317
-1.0755738,-7.9680996,2.5310082,1.8716911,-1.382388,1.4891367
0.11306087,-9.507881,1.5816557,1.9037615,-2.0158553,1.2802209
-1.5379868,-9.196814,-1.6995022,2.5883887,0.47250426,1.4004086
-0.509073,-10.701301,-0.5168497,-0.16493362,1.7976238,1.5293012
1.3172488,-10.4464655,2.181058,0.36926803,-0.57910025,0.9987647
3.9164524,-11.677572,5.4927244,-0.39950588,0.43050727,0.49556443
-0.23030917,-12.878172,0.5024927,0.626595,1.2483032,-0.9437868
2.9306095,-11.133205,-2.7182465,-1.9958495,1.6539177,-1.3504703
-1.7425731,-12.941582,-0.016749758,-1.8675678,0.4025602,-3.87594
-8.094919,-20.114666,1.2801601,-1.4892895,2.2061398,-3.9101484
-6.8339014,-10.120443,0.7531409,-0.050701816,1.7293595,-1.5658003
-1.7880367,-5.613562,1.5469599,0.44791695,-0.9476047,-0.6647741
1.3345969,-4.874778,-1.0193424,0.24602598,0.32436943,-0.95737857
-6.454639,-5.4550376,1.8879371,0.27672195,0.018936822,-0.6001751
-5.2127643,-2.489732,0.92243314,0.6030767,-0.84314674,0.7872526
6.148956,-11.92523,-9.410374,0.7104363,-2.6053402,1.7994562
12.549757,-21.300907,0.18903299,-0.29260445,0.998612,1.9385809
3.501896,-8.10808,-0.08135597,0.65668017,-0.75579304,-0.63621616
-1.0630114,-16.542181,3.0819557,0.58032197,-2.1285598,-0.09941832
-3.4289148,-7.8987074,-0.86979103,-0.54367006,0.57696223,-0.88147855
-6.3308105,-9.400802,2.277369,-1.2359331,-0.06627888,0.22831088
-5.382056,-8.109276,2.1822543,-0.6038403,-1.6114625,1.3070989
-3.3224342,-8.443673,4.470391,0.7244862,-3.223536,1.7722728
-0.76331043,-9.803992,0.6023931,1.8327484,-3.6943603,2.1120665
0.43609193,-11.2343025,-2.2360928,3.7223074,0.006261369,2.0013473
-0.5413761,-9.48156,0.011964113,-0.11713341,2.2052236,0.8501717
-0.9984053,-9.788439,2.585445,0.4289801,-1.8301523,0.95417154
0.7477571,-10.270593,2.7714868,-0.0720821,1.2573134,0.87766063
3.117848,-13.142578,1.6414764,0.647059,0.35323283,-0.12370021
4.2915273,-13.981263,-3.2626138,-1.5268577,2.5789204,-1.701107
-2.845066,-10.812568,-1.8460627,-1.9682078,1.4500414,-3.9967387
-10.079167,-22.764118,1.7006987,-1.0789407,2.388483,-3.6818376
-6.181259,-9.239286,0.31166515,0.21594086,2.1534526,-1.571909
-0.69930243,-6.4121666,2.446063,0.24465153,-0.46777007,-1.3552046
-2.0434706,-5.6243296,-0.9637093,0.032528576,0.68432176,-1.1328496
-6.136992,-4.6205406,1.8281165,0.38591412,0.02977968,-0.21426098
-2.1948166,-2.7338,0.74536425,0.5203045,-0.98639464,1.2032518
6.8422766,-12.1352005,-8.417352,1.3185526,-1.5323554,1.7675385
16.956139,-19.441086,0.32662028,0.047647487,0.5300783,1.4074335
1.3519448,-6.875178,1.3459628,0.077579886,-1.1997393,-0.59742624
-1.8592232,-21.053848,-5.2887363,1.7609718,-0.57650405,-0.5534439
-3.7896328,-7.2059855,0.5521438,-1.4492778,0.36392298,-0.42424592
-5.6416774,-10.328619,2.603391,-0.9763154,-0.22602014,0.96684694
-4.0971107,-9.70828,2.3623142,-0.24984388,-2.9113839,1.7189748
-1.2017952,-8.090134,3.1052856,1.0774136,-1.2501358,1.9727893
-0.014955142,-9.503694,1.2993027,1.4958563,-3.0233247,2.0570886
1.4518452,-10.278968,-1.180858,2.862209,-0.055588737,1.9083431
-0.2117648,-9.707084,-1.6438692,0.70539665,2.7015514,0.96974856
-1.2580265,-9.124431,-1.154537,0.58551437,0.17562376,0.882853
0.7830512,-11.513066,1.099502,-0.6818783,-0.4454735,1.3568845
3.0813572,-12.752548,2.8325038,0.23564127,0.71776664,-0.4999932
3.0185459,-13.4045925,-5.145167,-0.8206975,3.700927,-1.5633569
-2.2677977,-11.742179,-3.9014974,-0.9228647,1.1227703,-3.7174203
-7.611569,-20.730219,1.9465612,-1.4676038,0.9747882,-3.9171734
-6.9678993,-10.124033,0.8865408,-0.31642818,1.8904753,-2.315332
-3.4253256,-6.3661046,2.1852453,0.06963864,-0.053145275,-1.173014
0.21296121,-5.1403813,0.15613168,0.8022188,0.50610185,-0.84681195
-5.3072805,-5.631508,-0.23509483,0.21517728,-0.3043636,-0.56291234
-3.6364923,-3.4139597,0.20279172,0.4894558,-0.8481864,1.0441214
3.964309,-10.941181,-6.503692,0.50732356,-2.456289,2.2079725
14.699708,-19.403399,1.1479566,0.5181664,1.5470163,1.2638801
1.6336997,-6.6741805,-0.07956135,0.3022256,-1.5497651,-0.701426
-0.7615158,-20.793629,-4.996812,1.4666874,0.8002335,-0.905455
-3.8907297,-8.7367935,-0.34217364,-1.8014416,-0.65225136,-1.044885
-6.3511496,-6.000601,3.528217,-1.7006488,-0.35888332,0.1049161
-6.4271216,-10.898709,3.0460632,-0.821461,-1.7913623,0.86742866
-2.9186454,-8.394022,3.7016966,1.0687088,-1.8767308,1.6233743
-0.69930243,-9.562318,1.666601,1.8503108,-3.4190128,1.8464929
-0.47856453,-11.88515,-1.9453648,4.3585234,0.025350908,1.9213239
-0.20518455,-9.119645,-1.7401803,-0.75991637,5.264742,1.0499246
-0.49950173,-9.045467,2.3365912,-0.57940567,-2.5334108,1.0685561
0.7615158,-10.524232,2.7116663,-0.13072516,0.008552114,1.0531317
2.7188447,-12.561123,6.047859,-0.01740966,0.029474247,0.13271047
2.9485557,-13.554144,-5.727221,1.0639745,2.3926065,-0.50976706
1.8400806,-8.82473,-3.650251,-1.5019649,-0.1704314,-2.9405525
-4.145565,-22.543978,1.0630114,-2.1940753,1.1107057,-5.49962
-8.273184,-14.821143,1.0073783,0.87369,3.2061262,-2.517223
-2.821138,-6.422336,-1.7617157,0.5161811,-1.4202617,-0.7519751
-0.12622139,-6.1884375,1.0253245,0.094989546,-0.18936823,-1.1542299
-3.4677982,-5.029713,-0.025722843,0.35231653,1.0546589,-0.81153446
-4.930411,-3.7794633,1.4362918,0.22311853,-0.44394633,0.23289238
-1.2658032,-5.8127646,0.86141616,0.59528816,-1.1462886,1.7860173
4.7688956,-18.077177,-1.6277176,0.4036292,-0.4334089,2.6757424
13.880764,-14.533406,0.9391829,0.9810496,0.45845437,0.9460775
0.94636136,-7.2903323,-0.67836523,-0.43188173,-1.619251,-0.1253801
-3.2703903,-16.789839,-5.9617176,1.3316863,1.4958563,-1.7925841
-3.5886357,-7.905886,-0.06699903,-1.6728544,-0.5713117,-1.1042917
-7.7850485,-9.442079,3.0873394,-1.2392929,-0.7892379,0.48792863
-5.291727,-9.067003,3.2380872,-0.32421672,-2.101682,1.1488848
-1.8107685,-7.880163,2.5375884,0.9943359,-2.133905,1.7664696
-0.9523434,-10.303494,1.2424731,1.7334828,-3.1758883,2.1001546
1.494916,-12.3810625,-1.1617154,3.2340734,0.07147124,2.2707388
-0.34396824,-9.095717,-0.13938192,0.39599338,2.868165,1.1397219
-0.2009971,-9.565309,1.2424731,0.076052725,-1.6759088,1.0337367
2.5531418,-12.053844,5.9994044,-0.46700647,0.6737844,0.41034874
1.3405789,-12.437294,0.90388876,1.1016954,0.6229298,-0.66630125
4.048656,-11.127822,-1.3914263,-1.7936531,1.6450601,-2.0228803
-1.9441684,-15.793826,-0.27816564,-2.0163136,0.068264194,-4.237878
-9.817751,-20.852852,1.9040886,-0.77534074,3.477503,-3.8531852
-5.799604,-8.612367,-0.5395815,0.21655174,0.732122,-1.3052663
-1.7659031,-5.4634123,2.2103698,0.105832405,-1.2632693,-0.6507242
-0.695115,-5.7876396,0.05503492,0.25870144,0.69913524,-0.95737857
-5.023133,-5.816354,0.5796613,0.12370021,-0.66874474,-0.42928556
-4.415356,-3.1100712,0.47078785,0.6795876,-0.6753115,1.1603385
6.4624157,-14.347364,-10.659427,0.59712076,-1.9897408,2.4020748
15.797415,-19.234705,4.619942,0.3933972,0.08903361,1.4421002
4.2975097,-10.439885,-1.105484,0.7901542,-1.1284208,-0.32345316
-1.7377875,-13.667205,-6.698707,1.237613,1.6629279,-1.7313448
-3.3684962,-6.6717877,0.60598236,-2.4291058,-1.0027353,-1.7750217
-9.099306,-12.698112,4.1605206,-0.70295316,0.959822,0.31306845
-5.6703916,-8.359924,0.96909314,-0.54825157,-1.2953397,1.2735013
-1.9369899,-8.16431,3.1136606,1.1494957,-3.5882225,2.1071796
-1.0725827,-10.920244,0.9272188,1.641395,-4.1781654,2.4431555
0.78843504,-11.215159,-1.8335004,2.942996,0.35216382,2.695443
0.35473597,-8.170293,0.10767702,0.1470658,3.7349827,1.1187997
-0.002392823,-9.056235,0.69332033,0.22968534,-1.1508701,0.9437868
1.7485552,-11.315659,2.5441687,-1.1801916,1.0923798,1.0789407
2.120041,-12.489338,3.6550367,0.6973027,1.478752,-1.1247556
1.3142579,-14.285749,-18.197416,0.5160284,2.1566598,-1.5387696
-3.8470607,-15.900905,0.42053857,-2.1775818,1.4813483,-3.8539488
-9.397213,-17.52623,1.1150553,-0.1965459,2.037083,-3.7826302
-4.4464626,-8.033304,-2.2337,0.037110064,1.2638801,-1.4016303
-3.7854455,-7.6456666,0.50368917,-0.2921463,-0.8155051,-1.2347114
0.8751749,-2.8522446,2.4466612,0.46746463,0.7498371,-0.2415972
-5.4185467,-5.9838514,0.12143575,0.81306165,0.5914703,-0.09437868
-1.5936198,-4.261617,-0.09032906,0.13332134,-1.0297661,1.4552337
7.268797,-15.925431,-6.942775,0.551764,-1.3019066,2.1461222
15.651453,-15.586248,0.38883367,0.02031127,-0.045662176,0.6123924
-1.9292133,-13.669,1.0648061,1.2993103,0.6075055,-1.1557571
0.005383851,-12.356536,-4.2203407,0.08323039,-2.5612051,0.12767084
-2.8115666,-7.1359954,0.94636136,-1.7429513,0.23060162,-0.086132
-7.0432734,-10.546366,1.7988044,-1.7869335,0.09758572,-0.5702427
-5.099105,-9.41456,3.9014974,-0.5120578,-0.68630713,1.4961617
-2.3946173,-10.950753,2.2055843,1.6398678,-0.9117164,2.1210768
-0.5084748,-6.4055862,-2.0715861,1.3246613,-2.1948388,1.3817772
-1.0097711,-8.105088,-0.3792624,0.20357084,-3.6711473,0.9465357
-2.105684,-9.167501,-0.40079778,0.9972375,0.30558532,0.86269444
-1.4063815,-9.856635,-0.029910283,0.30451632,-0.35476,1.5920676
-0.62452674,-11.0398855,-0.35174492,-0.1863139,0.063988134,1.7224873
2.1948166,-14.954543,5.489733,-0.24373524,0.008399397,0.7502952
-0.2745764,-15.690336,-4.276572,0.31474832,-1.1960741,-0.6632469
-3.2039895,-10.655837,-5.9503517,-3.3429601,-0.5656612,-1.4343116
-6.0771713,-13.969897,1.9609182,-3.694513,2.6842947,-4.7467284
-10.727024,-14.426926,2.6566312,-0.9665415,2.1476495,-3.493691
-1.5954145,-7.157531,1.317847,-0.16539176,0.81046546,-0.54611355
0.5192425,-6.6167526,0.48095736,1.14018,0.27779096,-0.38438696
0.3272185,-4.981857,-1.1210374,0.23426682,-0.71975195,-0.5626069
-3.7250266,-3.6131623,2.3892334,0.24220806,-1.0428997,-0.033444874
-3.2524443,-7.3956165,-1.8969102,1.4454598,-1.7851009,1.7385225
8.330014,-17.869001,-7.219146,-0.66706485,-2.0783162,0.44715336
11.542976,-13.063017,-0.35653058,0.8706357,0.67271537,-1.0419834
