accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
-4.214957,-9.559925,2.841477,-1.7310394,2.1768184,-0.20082195
-2.1966112,-6.518049,-1.6396817,-1.3180945,1.8370245,-0.6290385
-1.68694,-5.916852,1.160519,-0.32711834,0.42439863,-0.3417791
-2.1038892,-5.503492,0.99960166,-0.27672195,-0.5484043,-0.44409904
-4.3740797,-5.000401,0.9409775,0.21945333,-0.37507126,0.36758816
-0.9343972,-7.36451,-7.8083787,1.5291485,-2.5720482,0.80924374
0.52163535,-18.18605,-10.762318,-0.6638578,0.40118575,-0.5354234
-0.6658029,-2.821736,-3.5694933,0.010231993,1.2727377,-0.73364913
-3.9314077,-16.409977,4.0013976,1.2232577,-0.80664754,0.7144069
-3.4869409,-7.190432,5.0889354,0.36071593,1.2557862,-0.11346822
-2.2492533,-5.493921,3.0963125,1.0442741,-1.0749701,0.33322698
-1.7886349,-10.48176,2.661417,0.7099781,-2.2177463,0.38820487
-0.80159557,-8.453842,0.2853441,3.0892982,-2.818685,0.2611449
-1.8813568,-9.796814,-1.1012967,0.37583485,2.247526,-0.10308351
-0.71246296,-8.650652,0.5629115,0.9680687,0.33643404,0.18371773
-0.509073,-9.270991,0.44985065,1.6030631,-0.7823657,0.31138855
-3.2452657,-11.71825,-3.2817562,1.4143058,0.61422503,0.13133603
0.20757736,-10.369895,-0.36251262,-0.7119634,0.9805914,0.52778757
1.7449659,-13.33221,0.23569304,-0.08582657,-0.58200186,0.31566462
-0.46241298,-10.400404,-3.6723845,-2.4944682,1.9856175,-0.59238654
-2.2139592,-14.098511,-0.4211368,-3.480252,-1.3526083,-1.3183999
-5.447859,-13.804792,4.818547,-2.4103215,-0.23472497,-0.26419923
-2.2199411,-6.439086,-5.0165524,-1.0048733,2.9924762,-0.52732944
-2.7481568,-7.012765,0.88414794,-0.6081163,0.97402465,-0.45952338
-0.75912297,-5.7601223,0.6939186,-0.09483683,-1.0969613,-0.57757306
-3.0789645,-5.9730835,1.0360922,-0.09254608,-0.97127575,-0.2191479
-4.5008993,-5.1236315,-0.4319045,0.5655085,-0.6656904,0.46715918
1.0851451,-13.061222,-15.296717,1.2050844,-1.6209309,0.5120578
0.9206385,-11.78824,-2.274976,0.2845105,-0.7263188,-0.57894754
-3.618546,-8.538788,-0.6239285,0.267559,1.9607247,-0.046731193
-4.56072,-18.220747,-0.024526432,0.5911648,-1.6865989,0.36254853
-2.8995028,-5.4999027,2.187638,0.08781188,0.9095783,0.20280726
-2.1966112,-9.700503,3.3864422,0.81336707,-1.9671388,0.34055737
-0.9876375,-9.512068,2.353341,1.1647673,-2.4507914,0.36254853
-0.4648058,-8.711071,-3.0885358,3.431383,-0.7521278,-0.18005253
-1.8329022,-9.431909,-1.166501,0.473726,2.1849122,-0.12721269
-0.910469,-10.550553,0.104087785,1.1792754,-1.1313224,0.33841935
-2.5040889,-10.586446,-1.931606,1.5251778,-0.24724771,0.09590584
-1.1425728,-11.249856,-1.0307083,-0.2060143,1.1806498,0.5849035
1.771287,-11.677572,0.79142606,-0.53801954,-0.42073345,0.46792278
1.3776677,-12.229118,-3.5120654,-1.2858714,1.794264,-0.49281552
-2.728416,-11.944372,-2.9659038,-3.3115005,0.23930646,-1.0899363
-5.852844,-15.437894,3.1830523,-3.114191,-1.131017,-0.68829244
-4.9716873,-7.4219375,-3.112464,-0.80649483,1.7324139,-0.25702155
-2.225325,-6.66102,1.4189439,-0.7948884,2.03861,-0.226631
0.030508488,-5.805586,0.17647067,0.21991149,-0.6658431,-0.5155703
-2.2265215,-5.5184474,0.49052864,-0.062155537,-0.7686212,-0.46502116
-4.2257247,-5.272585,-0.31166515,0.6751588,-0.46639562,0.49938235
1.032503,-13.651651,-12.647862,1.2405146,-1.3828462,0.66905016
0.9631111,-11.870793,-2.5118656,0.38835758,-0.6940956,-0.6942484
-3.324827,-8.446664,-0.0017946169,0.182496,1.8199203,0.012675454
-5.002196,-16.77907,1.5266209,0.46318856,-1.4399621,0.3539964
-2.6949165,-5.4185467,2.210968,0.050549097,0.4251622,0.21578814
-2.1379871,-8.2660055,4.267001,0.5635232,-0.37033707,0.46822822
-1.3304094,-10.113863,1.8400806,1.274723,-1.2215778,0.33643404
-0.031106694,-8.817552,-0.8757731,3.741397,-2.631302,0.11362094
-1.8233309,-9.562318,-1.4506488,0.06688975,2.5810583,-0.03481932
-0.46301118,-9.766306,0.55393845,0.9611965,-1.5937474,0.49953505
-2.3724837,-11.225927,-1.835295,1.5917621,-0.1591304,0.105374254
-0.3152544,-10.9579315,-1.1324034,-0.4998405,1.3547463,0.5740606
1.4979069,-13.21197,0.22492532,-0.40759984,-0.66920286,0.36117408
1.5170496,-11.96172,-4.2795634,-1.8484782,2.0922134,-0.46746463
-3.0699914,-12.8111725,-1.4554343,-3.262784,-0.5661194,-1.2395983
-6.0394845,-14.447864,5.171488,-3.0395126,-0.68035114,-0.48059824
-3.92722,-6.792027,-4.715057,-0.32146785,1.832443,-0.4728097
-2.5866413,-6.7812595,1.3579268,-0.63499445,1.9515617,-0.35964692
-0.7680961,-5.6650076,0.35533416,0.092240654,-1.1681271,-0.420428
-2.5938199,-5.280361,1.6534405,0.27305678,-0.59238654,-0.25610524
-4.400999,-5.5340004,-1.0749756,1.1140655,-0.7680103,0.5206099
2.4849463,-18.402002,-20.949162,-0.86132,-0.9253081,0.13790283
-1.0091729,-9.2177515,-1.9716859,1.2933544,0.41920626,-0.57971114
-2.9389844,-12.305689,3.6514473,0.20051652,0.37110063,0.1684461
-1.9465612,-9.02812,-3.7615173,0.2087632,-1.1795808,0.21303925
-1.416551,-4.807181,3.109473,0.20112738,0.043982297,0.31429017
-2.07697,-11.282159,3.6951163,1.269378,-1.0108292,0.3109304
-0.5952146,-8.421539,2.0350957,1.416902,-1.6610953,0.344528
-1.2747762,-9.48455,-5.483153,2.2823453,1.1038336,-0.4240932
-1.2532408,-8.752945,-0.3589234,0.61682117,0.743423,0.26374108
-0.5072784,-10.95494,0.15074782,1.2611313,-1.1859949,0.47708577
-2.455036,-11.172089,-3.595216,0.80664754,1.1279627,0.2302962
0.83389866,-10.722239,-0.43968117,-0.7078401,0.24663684,0.50533825
1.5667006,-12.337992,-0.14895321,-0.3324634,-0.5143485,0.20372356
-1.0229317,-10.582856,-3.8518462,-3.029128,1.3662001,-0.6377433
-4.4135613,-14.886348,1.18684,-3.2366695,-1.7901406,-1.1827878
-5.5537415,-11.755938,5.075775,-2.1930063,1.7238617,-0.23457226
-3.4043884,-7.0965137,-5.2348976,-0.808022,1.8025106,-0.49510628
-2.2301106,-6.3044896,1.8388842,-0.3885103,1.3736832,-0.10094548
-0.90089774,-5.5393844,0.4444668,0.18096884,-0.99128157,-0.50442195
-3.610171,-5.5160546,0.8703892,0.3529274,-0.27397305,0.021838432
-4.88734,-6.433702,-3.9248273,0.8527679,-0.6974554,0.7675522
4.6779685,-15.658033,-15.856039,0.37583485,-0.0018325958,-0.033292156
0.8596215,-9.163314,-2.484348,0.8371908,0.1516473,-0.63514715
-2.7655048,-12.805789,1.2693924,-0.09941832,0.52305335,0.068264194
-3.7507496,-10.036097,-6.2979093,0.26511553,-0.31413746,-0.007483099
-2.4687948,-6.0233326,2.7302105,-0.031612277,0.11652254,0.46944994
-2.2169502,-10.016953,3.8027935,1.391551,-1.4054482,0.40469822
-0.4761717,-8.422137,1.7449659,1.3698653,-2.227062,0.45845437
-1.3914263,-9.757333,-7.301698,1.8701639,1.5946637,-0.4092797
-1.3591232,-8.904889,0.3505485,0.31138855,0.5696318,0.33169982
-0.63529444,-9.716056,1.3854443,1.1531608,-1.073901,0.5500842
-1.5403795,-11.690135,-2.6249263,1.86207,0.24312437,0.23609942
0.14057833,-11.126625,-1.3112668,-0.7695375,1.295798,0.43081272
0.76271224,-12.566506,0.45164528,-0.52671856,-1.1169671,0.2565634
-0.28235307,-10.834103,-3.972684,-2.7232373,2.4559836,-0.6374379
-3.3619158,-13.280764,-0.90448695,-3.1038063,-0.8006916,-1.4737124
-6.285945,-13.951352,5.703891,-2.6410758,0.54168475,-0.3399465
-2.7852457,-6.723233,-5.675177,-0.6834055,2.0433443,-0.5731443
-2.5154548,-6.270392,1.7288144,-0.4616614,1.3703234,-0.2761111
-1.1629118,-5.750551,0.48394838,-0.17256944,-1.1904236,-0.43020186
-3.301497,-5.4634123,1.0839486,0.33460143,-0.43676865,0.022449298
-5.3342,-7.135397,-1.7647067,1.6174184,-1.6360499,0.7451029
4.725825,-20.0028,-21.589243,-1.6430748,0.41065416,-0.12935072
-0.24047868,-6.841678,-1.1174482,0.95065904,2.0453296,-0.81122905
-4.549952,-15.190236,2.8253253,0.3623958,0.47555858,0.29535335
-2.1972094,-5.8265233,2.7044878,-0.16676621,0.17562376,0.014660766
-2.9210382,-10.897512,3.1920254,0.7276932,-1.2771665,0.5421429
-1.9980069,-8.838489,2.0279171,0.8904888,-2.0990858,0.44898596
-0.71306115,-8.452646,1.0319048,2.7598891,-2.768594,0.2826779
-2.3102703,-9.241679,-2.4711876,1.0764973,1.691944,-0.16646078
-0.3056831,-9.0436735,1.3369896,0.7484626,0.5569564,0.27565295
-1.3016955,-11.232508,0.15314065,2.0850358,-1.5068518,0.32589662
-3.042474,-12.104094,-5.9270215,-0.38866302,3.1308372,0.22586742
1.1455638,-10.545768,1.204188,-1.1133019,-0.57742035,0.7180721
3.3894334,-12.798012,-5.421538,-0.95814216,1.9847012,-0.36972618
-0.948156,-13.111472,-3.5910287,-3.33227,0.61407226,-1.3599387
-5.6949177,-16.951952,3.7010984,-3.1597004,-2.9487994,-0.5493206
-4.526024,-6.5407805,-4.4279184,-0.84650654,3.0424144,-0.45875978
-2.5860431,-6.372685,1.1970096,-0.46120325,1.738828,-0.58276546
-0.5814559,-4.7742796,0.9846465,0.35537085,-0.34498614,-0.50335294
-2.7589245,-5.1996036,0.95832545,0.064599,-0.9326385,-0.28420505
-4.959125,-6.0843496,-0.09092726,0.97066486,-0.28939742,0.62980205
1.2376875,-16.320845,-10.517054,0.20723604,-2.1853704,0.5580254
0.4989035,-9.64487,-0.5210371,1.3865114,0.82940227,-0.7811439
-2.393421,-11.164312,2.44367,-0.03359759,0.39095375,0.42058071
-3.5539398,-18.415762,-12.379867,1.2603678,-3.1574097,0.2125811
-1.8466609,-4.009773,2.612364,-0.3304781,0.8790351,0.28588495
-3.4055848,-9.590433,4.7772703,0.9932669,0.13225232,0.3266602
-1.9525433,-9.611969,2.2965117,1.3107641,-1.2696834,0.61590487
0.3164508,-8.751749,-1.3615161,3.8976257,-3.3318117,0.4990769
-1.0875379,-9.787841,-0.9870393,-0.013591751,2.573117,0.11575896
-0.5198407,-10.224531,-0.069391854,1.2954924,-1.6187929,0.42760566
-2.2546372,-11.621342,-4.6612186,1.0642799,-0.05177083,0.38515055
0.24885355,-10.406385,0.56530434,-1.0650436,0.5546656,0.54290646
1.7312071,-13.911871,-0.9810573,-0.420428,-0.45646906,-0.030543262
-1.1078769,-11.763116,-2.8139594,-3.4637587,1.3532193,-0.9137017
-5.1409793,-14.831313,1.5379868,-3.1439707,-1.7001907,-1.0374019
-4.799404,-8.462217,0.91465646,-0.79427755,2.375502,-0.35414913
-2.2337,-7.3812594,-0.41994038,-1.1817188,1.7768543,-0.41065416
-1.3698909,-6.07418,1.9657038,-0.20372356,0.015271631,-0.26893342
-1.4153546,-5.730212,0.9924232,0.010231993,-0.45952338,-0.63056564
