accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
8.051848,-1.0935199,0.9092726,0.065744326,-0.081397735,0.07612903
7.501499,-0.6221339,0.6723832,0.045585785,0.047494736,0.14821106
9.652647,-1.6366907,1.227518,-0.060093824,0.092087865,0.2844339
13.890335,-2.3401806,3.2303107,0.010155627,-0.14370593,0.33269224
15.285351,-2.5316064,4.9340005,-0.072921984,0.619875,-0.26778784
11.423335,-2.4789643,0.91166544,1.0327432,0.5893318,-0.50907946
11.253445,-2.7828526,0.86859465,1.2392156,-0.29275694,-0.65080005
9.387043,-2.5459633,0.95473623,0.5318341,0.02489274,-0.8792635
7.0325055,-2.1343977,0.9092726,0.20929754,0.20509785,-0.931187
6.6855464,-3.2135608,0.6125626,0.48174325,-0.18829907,-0.63369584
8.295917,-3.455236,1.1509477,0.49518228,-0.55115277,-0.20242532
8.178668,-2.87378,0.1794617,0.011377357,-0.20295982,0.24594943
9.887143,-2.7900312,-0.02871387,-0.35391977,-0.4424188,0.5257255
11.196017,-3.2614172,1.8975084,-1.112003,-0.15775582,0.5916989
11.432906,-4.1635113,0.74895346,-1.4492003,-0.09422589,0.6931025
11.696117,-2.5722845,4.28076,-1.2934299,0.2490801,1.3644428
12.390036,-0.6436693,2.1774685,0.94416785,-0.13698642,0.9563852
10.124033,-0.63170516,-1.1653047,0.75174546,-0.05818487,0.4426479
7.6139617,0.1794617,-1.3686945,-0.05093085,0.19532402,-0.09918917
7.135397,-0.93320084,0.40677986,0.013209951,-0.13698642,-0.35758498
7.200003,-1.375873,0.05503492,0.1042288,-0.041080657,-0.32948518
7.4392858,-1.5768701,0.40677986,-0.09369139,-0.024587307,-0.24579671
7.743174,-1.5409778,1.3016955,-0.5103012,0.3254382,-0.1333976
11.243874,-3.0556345,2.1128623,-0.40278897,0.24846925,0.016264275
15.5748825,-4.024728,4.1467614,0.20502149,0.06582068,0.1909716
14.340186,-3.4480574,2.2468605,0.67111135,-0.0129808765,-0.5341249
10.167104,-5.692525,0.51445687,0.053527027,0.58139056,-0.3172679
6.695118,-3.9074793,0.41156548,0.4231002,-0.20295982,-0.10468695
6.491728,-2.3928227,0.040677983,-0.03565923,-0.27687445,0.28260133
7.436893,-2.6392834,0.11006984,-0.13523018,-0.15531237,-0.18898629
7.420143,-4.5966125,0.05742774,-0.7803034,0.11896592,0.12133302
8.4705925,-4.658826,0.64845496,-0.7546471,-0.084452055,0.68638295
11.306087,-3.6849468,1.6558332,-0.14866921,-0.77595097,1.197066
13.622339,-3.4767714,1.18684,-0.10713041,-0.46013388,0.90812683
13.217953,-3.993621,-0.55513483,-0.38812822,-0.39843655,0.6246856
10.006784,-2.6943183,1.430908,-0.5585595,-0.04657844,0.11217005
9.671789,-2.952743,0.9595219,-0.11568252,-0.050243627,-0.17737986
8.606983,-3.2590244,0.038285162,-0.52312934,0.47387835,-0.52618366
6.113662,-3.2350962,-0.5910272,-0.53962266,0.4017963,-0.30810493
5.8839507,-2.4311078,0.7800602,-0.016722424,-0.19440772,0.09995275
7.8436728,-1.820938,0.8350951,0.35346162,-0.028863361,0.14454588
8.403593,-2.201397,0.20817557,0.38644832,0.027947064,0.09689843
8.097312,-2.4143581,0.3900301,0.06330086,0.3376555,0.07551816
10.564312,-2.8761728,1.1294123,-0.066813335,0.29184064,0.4182133
13.158132,-2.8139594,3.926622,0.38644832,0.24785839,0.25816673
13.110275,-3.6873398,1.7300107,1.5690825,0.069485866,-0.0674242
15.397814,-3.6777685,2.5555346,1.7083597,-0.830318,-1.0588577
9.568898,-5.9820566,0.1268196,0.48174325,1.004109,-1.6104686
6.8099732,-3.4839497,-1.0839486,0.749302,-0.20173809,-1.0087668
5.1661043,-3.6083765,-0.5383851,0.6637809,-0.34773478,-0.7137191
5.6853466,-4.7425747,-0.70588267,-0.5286271,-0.012370012,-0.41561714
6.463014,-4.9172506,0.7465607,-1.3441316,0.033444848,0.36262462
10.229317,-5.1852465,2.6321049,-0.7314342,-0.57741994,1.0229695
13.416556,-4.465007,4.017549,-0.09613484,-0.636063,1.3174063
11.361122,-2.1678972,1.5888343,0.37056586,-0.15347977,0.9356158
11.937792,-2.981457,1.0049855,-0.19081889,-0.108886644,0.3491856
11.085947,-2.9766715,0.8542377,-0.112017326,0.18066326,0.1060614
9.444471,-3.182454,0.36370903,0.057192214,0.22586726,-0.022220206
7.097112,-2.213361,-0.863809,0.07429643,0.15683953,-0.039935283
6.276374,-2.2660031,-0.61734825,-0.12912154,-0.09605849,0.018707734
7.1449685,-1.8831514,0.34456646,-0.29894194,-0.039858926,0.049861837
7.4823565,-2.0147567,0.89013004,-0.068035066,-0.044134982,0.17814344
8.889337,-1.820938,1.0863415,-0.08086322,0.16966769,0.22456917
12.110075,-2.6009982,1.9118652,-0.14928009,0.111635536,0.23984079
13.560126,-2.8977082,3.2829528,-0.21464261,0.3346012,-0.21036656
11.638689,-4.7114677,1.2586247,0.07918335,0.59666216,-0.41378453
11.686545,-4.098905,1.6749759,0.9863175,-0.24816382,-0.5304597
10.877771,-5.582455,0.7178468,0.6888264,-0.11866048,-0.79924023
8.348558,-4.182654,0.82313097,-0.21036656,0.4091267,-0.9263001
5.7403817,-3.6179478,0.23449662,-0.6569087,0.48670653,-1.0680207
5.343173,-4.8095737,-0.17467605,-0.14683662,0.023060145,-0.48831004
7.8604226,-4.6061835,1.5146568,0.06269,-0.7197514,0.34613127
7.3363943,-2.8833513,-0.5168497,-0.03199404,-0.034361143,1.0058652
11.330015,-2.845066,0.23449662,-0.27511823,-0.6733257,1.4249184
14.684752,-2.981457,1.8041883,-0.3429242,-0.24022257,1.4481313
12.875778,-1.5529419,3.9194436,-0.267177,0.03527744,0.8568142
10.018748,-2.8977082,1.4691931,0.7706823,0.1800524,-0.43760824
9.434899,-4.996214,-1.524228,-0.023441937,0.3743074,-0.7253256
6.8650084,-4.6492543,0.15074782,-1.5432734,0.7493784,-0.71860605
5.383851,-3.7758741,1.3974084,-1.3392447,0.7628174,-0.39484772
6.6089764,-2.8977082,0.43070808,0.33757916,-0.116217025,0.43531752
8.676374,-2.725425,0.16749759,0.7273109,-0.56703526,0.81955147
8.4012,-1.1533405,-0.7896315,0.2758818,0.06093376,0.64117897
