icm4x6xx_accelerometer.x,icm4x6xx_accelerometer.y,icm4x6xx_accelerometer.z,icm4x6xx_gyroscope.x,icm4x6xx_gyroscope.y,icm4x6xx_gyroscope.z
-5.6389437,10.525509,7.7614036,0.1161104,-1.1931942,0.25965056
-6.884527,2.280477,2.9706059,0.51344234,0.60278875,-0.98574
-7.7757688,4.010288,4.6662993,-0.26524302,-0.22596255,-0.21118245
-3.9576154,5.7107697,7.08564,0.006391398,-0.50931454,0.09986559
-7.3926964,5.9262476,4.465186,0.5635083,-0.11091739,-0.42209858
-8.264186,4.6519337,3.9815574,0.580552,-0.13328728,-0.4157072
-6.779182,4.6519337,4.2305546,0.40372333,-0.4560529,-0.19200826
-7.301717,5.524022,3.4111388,0.5113118,-0.28135467,-0.26018316
-7.3687544,5.020641,3.1812954,0.5730954,-0.26750663,-0.28574875
-7.8811135,5.1505265,3.1429882,0.44633263,-0.33568156,-0.18774731
-8.039131,5.2127757,3.233968,0.53687745,-0.21317975,-0.25059608
-8.268974,4.747702,2.3523033,0.54966027,-0.29626793,-0.123833336
-7.74225,4.4699745,3.0663738,0.3131785,-0.30372456,-0.04287563
-8.034343,5.044583,2.8173769,0.45272404,0.012649642,-0.13128997
-8.561666,4.7141833,2.3570917,0.5262251,0.13515145,-0.23355234
-9.528923,5.2846017,1.8543092,0.64659643,0.28321883,-0.27296597
-10.468048,4.9440265,2.12246,0.34939644,-0.26218048,-0.4295552
-11.378444,6.3482256,4.4699745,0.08095771,0.29387116,-0.0077229394
-4.685453,5.5910597,2.136825,0.51983374,-0.68507797,0.25645486
-3.1094694,5.5383873,4.9775453,-0.2386122,-0.2728328,0.27562904
-6.8222775,5.6485205,4.1826706,-0.0074566314,0.17669553,-0.116376705
-9.23683,6.9132576,3.176507,0.023435127,-0.18122277,0.2639115
-7.0186024,5.969343,1.8686744,-0.18002439,-0.18122277,0.47908854
-6.060323,5.653309,2.984971,-0.27909106,-0.42303067,0.5035889
-6.242881,6.108207,3.6553473,-0.2812215,-0.16950521,0.27775952
-6.779182,6.3099184,2.855684,-0.2673735,0.09254212,0.2095846
-6.731298,5.988497,2.6396074,-0.3483312,0.09893352,0.15419248
-6.649895,6.151303,2.610877,-0.37709248,0.1596518,0.040212546
-6.8557963,6.3865333,2.505532,-0.4154409,0.11491201,0.029560216
-7.507618,6.4631476,2.5773582,-0.3259613,0.25232708,0.0018641578
-8.22109,6.587646,1.6573862,-0.25246024,0.5303529,0.086017564
-7.421427,8.288128,3.9091327,-0.5741606,-0.36018193,0.35232583
-5.2558713,7.948151,7.123947,-0.052196417,-0.66057765,0.15206201
-6.7121444,3.4733882,4.110844,-0.06604445,0.37056795,-0.62462604
-6.2620344,5.7203465,6.3721676,-0.40052763,-0.02676398,-0.09826775
-4.996699,5.097854,5.6724625,-0.033022225,-0.055525273,-0.18348639
-7.1383123,5.4138885,5.7538652,0.08734911,-0.14287437,-0.2974663
-7.397485,5.8161144,4.9200845,0.25032976,0.039280467,-0.4295552
-6.8079123,4.5513773,4.7429137,0.33767888,-0.10133029,-0.46484107
-6.951565,5.0062757,5.4043117,0.26524302,-0.28348514,-0.37309787
-6.491878,5.5192337,4.6279917,0.40585378,-0.24513675,-0.29640108
-6.918046,4.7620673,5.1505265,0.43035415,-0.3207683,-0.32409716
-7.5507135,4.498705,4.795586,0.37283155,-0.2856156,-0.3038577
-6.9611416,3.9282866,4.747702,0.17363298,-0.50292313,-0.34966275
-7.023391,4.8338933,4.6232033,0.2098509,-0.34739912,-0.48401526
-6.707356,4.3646297,4.642357,0.19493765,-0.40385646,-0.4157072
-8.42759,4.9536033,4.5082817,0.16404589,-0.4762923,-0.22822617
-8.364742,4.0677485,4.560954,0.4197018,-0.19826649,-0.12063764
-7.2149267,4.3263226,4.675876,0.2418079,-0.22170162,-0.06737599
-7.4884644,4.4843397,4.608838,0.25032976,-0.21957116,-0.013049104
-7.957728,4.3646297,4.4460325,0.27909106,-0.08322133,-0.055658426
-7.756615,4.426879,4.378995,0.29826525,-0.013981183,-0.07802832
-7.6704235,4.235343,4.235343,0.29826525,-0.008655018,-0.07589785
-7.2484455,3.9234982,3.7750576,0.22689463,0.15539087,-0.10039821
-8.700529,3.8899791,3.435081,0.006391398,-0.13009158,0.0711043
-8.288128,4.06296,4.537012,0.023435127,0.082955025,0.109452695
-8.407838,3.8899791,3.755904,0.047935486,0.3439371,0.123300724
-8.058285,3.7128084,3.4733882,-0.057522584,0.45791703,0.12010502
-7.948151,4.3406878,3.425504,-0.036217924,0.59000593,0.0966699
-10.065823,4.8817773,4.345476,-0.25991687,0.2533923,-0.17496452
-6.7839704,8.480263,6.242881,-0.049000718,-0.14393961,0.73367923
-2.2230163,6.453571,4.0773253,0.33661363,-0.2696371,0.77628857
-3.5691562,4.6471453,4.072537,-0.07456631,0.60278875,0.14780109
-10.866084,4.661511,4.5561657,-0.40798426,0.805183,-0.08122402
-6.659472,6.75524,2.8508956,-0.4420717,0.39719877,0.7688319
-5.5000796,5.322909,4.546589,-0.361114,0.08508549,0.48974088
-5.275025,6.7121444,4.3358994,-0.32489607,0.21610916,0.4258269
-7.0712748,5.954978,2.9897594,-0.2673735,0.33967617,0.23834589
-6.4104753,5.4521956,3.8420951,-0.3845491,0.11491201,0.2287588
-6.554127,6.381745,3.7463272,-0.36217922,0.049932797,0.23621543
-6.247669,6.697779,2.9322984,-0.24713406,0.15219517,0.25219393
-6.927623,6.0507464,3.080739,-0.2418079,0.066976525,0.123300724
-6.602011,6.362591,2.8413188,-0.21837278,0.14899947,0.060451973
-6.8366427,6.0411696,2.2182279,-0.11717563,0.34500235,-0.0290276
-6.0411696,6.1902084,2.3570917,-0.15126309,0.36204606,-0.31664053
-8.963891,10.204686,5.2846017,-0.10119714,-0.70531744,0.10093083
-4.1060557,5.835268,9.979631,0.8159685,-0.950321,0.032755915
-6.9467764,1.0348936,3.152565,0.3035914,0.82542247,-1.0549802
-7.354389,5.1648917,5.801749,-0.75098926,-0.15672241,-0.06844122
-5.8304796,6.3769565,5.801749,0.2641778,-0.21104929,-0.22929141
-6.841431,5.0302176,5.667674,0.32276562,-0.0118507175,-0.42103335
-7.2963295,5.083489,3.3249476,0.36324447,0.027562905,-0.33368424
-6.587646,4.2401314,4.450821,0.25246024,-0.27389804,-0.30172727
-7.65127,5.1122193,3.9187095,0.38881007,-0.1727009,-0.3358147
-7.195773,4.6950297,3.5021186,0.329157,-0.23554966,-0.17496452
-8.182783,4.4939165,4.1156325,0.23754697,-0.19826649,-0.14620323
-8.053496,4.747702,3.9336734,0.21730754,-0.16843997,-0.13022473
-7.751827,4.6471453,3.4111388,0.39413622,-0.15139624,-0.094006814
-7.5124063,4.3406878,3.7702692,0.27163443,-0.12370019,0.008255556
-7.8236527,4.3885717,3.4542346,0.18322007,0.07762886,-0.0055924733
-8.552089,4.3598413,3.104681,0.27269965,0.09147689,-0.07376739
-8.2593975,4.1826706,2.9083564,0.32489607,0.13302097,-0.04607133
-8.403049,3.7128084,2.48159,0.33448318,0.43448192,-0.023701435
-11.565191,3.7750576,2.8748376,-0.30146095,0.13941237,-0.3709674
-8.249821,8.240244,4.3598413,-0.111849464,-0.7713619,0.7549839
-2.5486276,8.944737,4.024653,-0.12995844,-0.53914106,1.0607058
-1.2982559,5.6006365,7.181408,-0.32063514,0.3300891,0.30119464
-7.7614036,5.0643353,4.3167458,-0.27269965,0.9202282,-0.40079394
-8.595184,6.7025676,1.9788077,-0.009587097,0.32050198,0.40452224
-6.75524,5.179257,2.5582044,-0.2844172,0.26191416,0.46097958
-6.007651,5.3803697,3.3488896,-0.3866796,0.10532492,0.38428283
-6.060323,6.530185,3.9911342,-0.50279,0.13195574,0.3683043
-5.796961,6.5924344,3.875614,-0.3866796,0.3758941,0.19786704
-7.2963295,6.2285156,3.7511156,-0.29080862,0.22037008,0.079626165
-7.08564,6.319495,3.0998926,-0.24926452,0.28108835,0.22343263
-7.267599,5.5623293,2.9370868,-0.3898753,0.16497797,0.184019
-7.7614036,5.954978,3.0137014,-0.37283155,0.6219629,0.3193036
-6.007651,5.9262476,1.5951369,-0.5794868,0.7529866,0.20106274
-5.4234653,6.8462195,2.328361,-0.74033695,0.59000593,-0.05778889
-8.120534,7.603386,2.7497406,-0.3707011,0.3439371,-0.23355234
-7.2340803,8.762778,6.002862,-0.06391398,-0.24407151,0.031690683
-8.04392,7.4166384,5.835268,0.3813534,-0.52955395,-0.16324696
-6.2380924,2.160767,3.5835214,0.28015628,0.26191416,-0.5074504
-6.3865333,4.1156325,5.28939,-0.7520545,-0.0118507175,0.09986559
-6.8605847,6.482301,5.4282537,0.07243585,-0.108786926,-0.18242116
-7.1431007,5.3037553,4.4603977,0.21411183,-0.23235396,-0.39440253
-7.0712748,4.7285485,4.4220905,0.34300503,-0.15352671,-0.4551208
-7.291541,4.417302,4.1922474,0.3845491,-0.3921389,-0.34220612
-7.9673047,4.417302,4.201824,0.315309,-0.32822493,-0.32196668
-6.975507,5.0787005,4.015076,0.33128747,-0.41237834,-0.18029068
-8.177995,4.63278,3.9336734,0.19706811,-0.31331167,-0.2420742
-8.336012,4.4364557,3.7894228,0.27376488,-0.24300629,-0.25059608
-8.053496,4.3358994,3.578733,0.25991687,-0.35485575,-0.16750789
-7.0904284,4.656722,4.220978,0.35365736,-0.28028944,-0.01837527
-8.403049,4.0581717,3.4781766,0.3547226,-0.16098334,0.03062545
-8.695741,3.5404258,3.2243912,0.33128747,-0.064047135,0.052995343
-8.710106,3.7128084,3.8468835,0.19280718,0.109585844,0.06897384
-8.3072815,3.913921,3.4877534,0.24606884,0.38974214,0.03062545
-8.523358,3.82773,2.6156654,0.14700216,0.6688332,-0.0258319
-10.01315,4.3598413,3.5260606,-0.29400432,0.3886769,-0.31983623
-13.5775175,8.07265,8.139688,-0.92994845,-0.07469947,0.0966699
-3.435081,6.9371996,3.8851907,0.14700216,-0.099199824,0.81037605
-1.0875661,5.954978,4.867412,-0.069240145,0.1500647,0.44926202
-6.4344172,5.0787005,3.6792896,-0.22689463,0.70398587,-0.18135592
-11.306618,6.420052,3.032855,-0.43035415,0.18628262,0.30545557
-6.6786256,5.020641,2.1320367,-0.26204732,0.10319445,0.5824162
-6.108207,5.2319293,3.8420951,-0.7062495,0.34180665,0.6633739
-7.53156,6.3242836,3.3441012,-0.6913362,0.66031134,0.59839463
-5.954978,6.6882024,3.2531216,-0.6519226,0.3535242,0.62182975
-6.165668,6.5684924,3.9091327,-0.470833,0.19906542,0.38321757
-6.491878,6.4487824,2.754529,-0.39839715,0.46643892,0.4194355
-6.209362,6.1704564,3.1908724,-0.393071,0.34180665,0.27988997
-6.022016,6.3721676,2.0506337,-0.4165061,0.59000593,0.09986559
-6.3003416,6.453571,2.256535,-0.4452674,0.53461385,-0.07909355
-6.9228344,6.501455,1.8351556,-0.40372333,0.55804896,-0.16857313
-7.2963295,6.51582,1.1976994,-0.30252618,0.5463314,-0.27935737
-10.152014,9.687539,4.096479,-0.21304661,-0.43155253,-0.20159535
-5.1409497,5.6102133,8.139688,0.43354985,-0.48907512,-0.38588065
-7.9433627,2.6013002,3.9719806,-0.11824086,1.0086426,-0.5117113
-5.5623293,4.015076,6.2763996,-1.0087757,-0.08428656,0.22343263
-5.3516393,8.494628,6.084265,0.22795987,-0.49653175,-0.09294158
-5.969343,5.8783636,4.0533834,0.52729034,-0.055525273,-0.6736267
-7.838018,4.197036,4.220978,0.6508574,-0.32609445,-0.4754934
-7.2149267,4.939238,4.1299977,0.4612459,-0.5242278,-0.254857
-7.933786,4.9679685,3.1956608,0.67642295,-0.27922422,-0.38801113
-7.9050555,4.297592,3.281852,0.6039871,-0.57961994,-0.23035665
-8.053496,4.7764325,3.530849,0.566704,-0.5945332,-0.19094302
-7.354389,5.251083,3.8851907,0.69240147,-0.63075113,-0.20266058
-7.7757688,4.8338933,3.8133647,0.8969262,-0.34739912,-0.35285845
-8.336012,4.4556093,3.2243912,1.0162323,-0.09813459,-0.4093158
-8.446744,4.201824,2.3092074,1.1568431,0.081889786,-0.40825057
-9.528923,3.0424318,0.2825158,1.2399312,0.27789268,-0.28787923
-10.765528,4.3502645,1.039682,0.49533334,-0.7149045,-0.17816022
-10.501567,6.731298,7.0664864,-0.2290251,-0.58281565,0.35871723
-3.2914288,6.611588,4.757279,0.59440005,-1.343392,0.81037605
-0.623091,6.870162,4.1156325,0.4836158,-0.0054593193,0.57389426
-9.346964,5.1840453,3.1334114,-0.22369893,1.0821435,-0.93247837
-13.093889,5.6102133,-0.12928689,-0.23967743,0.6422024,0.62396026
-5.5383873,5.5000796,2.098518,-0.18428531,-1.0227568,0.82422405
-3.7702692,6.3913217,5.916671,-0.6295527,0.1308905,0.6900047
-6.989872,6.549339,2.0602105,-0.47509393,0.5985278,0.22662832
-6.8222775,6.0411696,3.731962,-0.5091814,0.25232708,0.39280468
-5.945401,6.908469,3.5404258,-0.39094052,0.3013278,0.3161079
-6.022016,6.707356,2.2613235,-0.35898352,0.21078299,0.30332512
-7.2484455,6.0699,2.802413,-0.39946237,0.256588,0.23088926
-6.3338604,5.7538652,2.2613235,-0.5230294,0.65391994,0.19147563
-5.6628857,6.3769565,1.9357121,-0.66683584,0.63261527,0.0774957
-6.6307416,6.4008985,2.706645,-0.644466,0.68800735,-0.116376705
-7.402273,6.573281,1.2216414,-0.42076704,0.96177226,-0.12915951
-9.586982,9.869498,5.1170077,-0.58800864,-0.7979927,0.293738
-4.355053,7.5890207,8.144476,0.40798426,-0.53274965,0.31823838
-6.353014,2.634819,3.401562,-0.034087457,0.7838783,-1.0027838
-9.452309,5.442619,6.247669,-0.5933348,0.090411656,-0.21118245
-3.6074634,5.8304796,5.203199,-0.11824086,-0.21104929,0.093474194
-6.079477,5.653309,4.6375685,0.1938724,-0.029959679,-0.4615122
-8.225879,6.117784,4.201824,0.31104803,0.05419373,-0.5138418
-7.0090256,4.2880154,4.402937,0.49852905,-0.33355108,-0.48721096
-7.996035,4.259285,3.2483332,0.44313693,-0.13222206,-0.49360237
-7.8188643,4.948815,3.1190462,0.35578784,-0.38681275,-0.26018316
-7.6943655,4.9775453,3.6457705,0.44633263,-0.2728328,-0.24313943
-7.86196,4.584896,3.2483332,0.4836158,-0.08109087,-0.27509642
-8.326435,4.4316673,3.0184898,0.49852905,-0.16098334,-0.20479105
-8.216302,4.733337,2.8748376,0.55285597,-0.14500484,-0.1898778
-8.662222,4.1012673,2.3475149,0.61144376,0.059519894,-0.27190074
-8.542512,4.6710877,1.6286557,0.6540531,0.13515145,-0.1738993
-9.165004,4.72376,1.2791022,0.8617735,0.09254212,-0.15046416
-11.771092,5.0014873,3.4685998,0.3898753,-0.73833966,-0.7173013
-8.024766,6.8749504,5.3276973,0.112914704,-1.3497834,0.5419373
-0.047884032,7.047333,5.8400564,0.29506955,-0.73833966,0.96909577
-0.29209262,6.506243,4.8338933,0.4740287,0.1628475,0.079626165
-13.730747,2.8604724,4.220978,-0.026630826,1.0416647,-0.70984465
-9.993997,5.6485205,0.49320555,-0.48255056,0.946859,0.7485925
-5.7825956,5.835268,1.9261353,-0.3675054,-1.0376701,0.6058513
-4.7907977,6.0746884,5.0691237,-0.34087455,0.31198013,0.325695
-7.924209,5.677251,2.3810337,-0.34407026,0.3854812,0.116909325
-6.999449,5.7442884,2.9706059,-0.40372333,0.28108835,0.22130217
-6.9850836,5.8065376,2.5198972,-0.4356803,0.37163317,0.23834589
-7.0569096,6.0124393,2.7688942,-0.4995943,0.3332848,0.1872147
-6.8605847,6.2141504,2.2517467,-0.48468104,0.43874285,0.13288783
-7.306505,5.6341553,1.2934675,-0.5730954,0.88401026,0.046603944
-7.9912467,4.6232033,1.6962919,-0.5869434,1.0310124,-0.19094302
-10.065823,9.654019,2.3523033,-0.7872072,-0.18974464,0.19360611
-5.2462945,9.356541,9.188946,0.1448717,-0.7202307,0.25538963
-7.387908,2.4959552,2.7593174,0.20132904,1.0160991,-0.6438002
-7.617751,3.3393128,3.9336734,-0.9959929,0.14154284,0.30225986
-5.4043117,7.0090256,6.6786256,-0.3259613,-0.6179683,0.34699965
-5.1409497,6.740875,4.6950297,0.5741606,0.12236864,-0.5564511
-9.040505,4.6136265,4.24492,0.6167699,0.28854498,-1.017697
-7.8092875,3.2196028,2.146402,0.5187685,-0.14074391,-0.30705342
-7.675212,4.522647,2.8748376,0.22582941,-0.4922708,-0.2260957
-7.885902,5.2846017,3.2291796,0.39413622,-0.28668085,-0.21331291
-8.168418,4.8099513,2.8461072,0.48894197,-0.3175726,-0.17176883
-8.125322,4.661511,2.3187842,0.48468104,-0.15459195,-0.14939894
-8.168418,4.307169,2.280477,0.37389678,-0.22383209,-0.11424624
-8.19236,4.7860093,2.6156654,0.40904948,-0.26005,-0.1355509
-8.494628,5.0062757,2.5246856,0.64872694,-0.0629819,-0.21757385
-8.662222,4.5178585,1.3413515,0.91396993,0.09999875,-0.25379178
-10.180744,3.6457705,1.0348936,0.8330122,0.015845342,-0.36990216
-10.8948145,5.495291,2.2613235,0.5773563,-0.15778764,-0.46484107
-9.701904,7.3926964,3.6601357,0.015978495,-0.5402063,-0.20798674
-3.2483332,6.7600284,5.217564,0.24926452,-1.1122364,0.3161079
-4.8003745,4.5082817,4.292804,0.6295527,0.54207045,-0.23994374
-11.526884,2.9418752,2.4480712,0.18748102,0.617702,-0.23781328
-10.142437,5.0691237,1.3221979,-0.5049205,-0.054460037,0.54726344
-6.1225724,5.5862713,1.5568297,-0.5283556,-0.4816185,0.75391865
-6.338649,5.059547,3.6697125,-0.62848747,-0.4177045,0.67935234
-7.5985975,5.5766945,2.6779146,-0.48042008,0.07869409,0.46204484
-6.8222775,5.8783636,2.9131448,-0.4154409,-0.064047135,0.36297816
-7.0090256,5.796961,2.2517467,-0.30465665,0.13621667,0.14140968
-7.8236527,5.227141,1.8255788,-0.39946237,0.22889194,0.13395305
-7.3448124,5.3037553,2.1655555,-0.4292889,0.17669553,0.08921327
-7.6608467,5.5623293,1.8830396,-0.38241866,0.5740274,0.032755915
-8.106169,5.773019,0.5554548,-0.44739786,0.8286181,-0.016244804
-9.356541,8.652645,5.4234653,-0.4900072,-0.45818335,0.32889068
-7.4693108,9.361329,9.735423,0.26630825,-1.4744157,0.09880036
-6.271611,1.7729063,3.281852,-0.141676,1.24832,-0.36883694
-5.2223525,4.685453,6.8366427,-1.1238208,-0.34739912,0.24260682
-5.6820393,7.8188643,5.8544216,-0.2812215,-0.121569715,0.14993155
-6.7839704,4.560954,4.441244,0.2322208,0.22250055,-0.42848998
-8.130111,4.417302,4.1252093,0.106523305,9.32E-04,-0.10465915
-6.745663,5.145738,3.7606924,0.13421936,-0.20572312,-0.21331291
-8.31207,4.1012673,4.3167458,0.18002439,0.13302097,-0.32835808
-8.388684,4.5082817,2.754529,0.1576545,0.37163317,-0.08655018
-8.422802,4.144363,2.0171149,0.12463226,0.20119588,-0.035419
-8.2833395,3.9719806,2.2948422,-0.052196417,-0.027829213,0.1254312
-6.9467764,5.4138885,3.650559,0.14593692,-0.3718995,0.1744319
-6.8222775,5.490503,3.2962172,0.64553124,0.037150003,-0.07802832
-9.251195,3.5691562,2.9131448,1.1856043,-0.23768012,-0.40185916
-12.978968,3.2291796,0.86729956,0.8543169,-0.26750663,-0.34327134
-11.052833,6.381745,5.7395,-0.7701635,-1.3210222,0.20212796
-3.9043443,8.288128,3.9719806,0.04260932,-0.14287437,0.45671865
-3.7271736,5.495291,5.773019,-0.015978495,0.32902384,0.19467133
-6.8749504,3.803788,3.1094694,-0.20878567,0.7306167,-0.10678961
-9.936536,5.777807,2.7688942,-0.3163742,0.17776076,0.20106274
-6.851008,5.5910597,3.8085763,-0.6103785,0.1980002,0.53661114
-6.281188,5.931036,4.0916905,-0.37176633,0.42063388,0.41837028
-5.7203465,5.811326,2.7114334,-0.41437563,0.48667833,0.325695
-6.491878,5.1744685,2.6060886,-0.48255056,0.4110468,0.12117026
-7.1191587,5.035006,3.210026,-0.6849448,0.23528334,0.19573657
-7.354389,6.045958,2.8652608,-0.5283556,0.43980807,0.15312725
-7.3112936,5.4521956,2.7832594,-0.5187685,0.3045235,0.08175664
-7.98167,5.7395,1.9596541,-0.6370093,0.46324322,0.19360611
-7.397485,5.820903,1.7537527,-0.5049205,0.6017235,0.19786704
-8.096592,6.8318543,2.007538,-0.6551183,0.5601794,-0.011983871
-7.603386,8.552089,4.546589,-0.28228676,0.032889068,0.15632294
-8.063073,12.116456,8.005612,0.21198137,-1.8035727,0.4684362
-3.2196028,1.7824832,2.9945478,0.94379646,1.2600375,-1.1039809
-5.466561,4.939238,7.41185,-0.9022524,-1.3742838,0.5621767
-6.084265,8.010401,7.330447,0.7009233,0.047802333,-0.3123796
-11.258734,4.015076,3.7654808,0.34407026,0.15858656,-0.7151708
-8.619126,4.0294414,2.855684,0.4165061,-0.0661776,-0.31664053
-6.740875,3.5500026,2.8939912,0.19174194,-0.45924857,-0.17070359
-7.5124063,4.996699,3.7367504,0.16298065,-0.25472385,-0.13981183
-7.6081743,5.3803697,3.176507,0.40159285,-0.057655737,-0.10039821
-8.374319,4.2880154,2.505532,0.29293907,0.111716315,-0.10359391
-8.350377,4.1299977,2.3427265,0.33448318,-0.14180915,-0.07483262
-8.22109,4.948815,3.1429882,0.32170036,-0.24194105,-0.022636201
-7.6847887,4.9679685,2.9131448,0.60079145,-0.10985216,-0.17283405
-8.485051,4.4843397,2.098518,0.786142,0.40678588,-0.29107493
-9.840768,4.378995,-0.22984336,0.7872072,0.21610916,-0.18881255
-12.13561,5.121796,2.2852654,0.19706811,-0.41876975,-0.61503893
-11.167754,5.9358244,4.3502645,-0.36004877,-0.589207,0.2287588
-2.4432828,6.0363812,4.795586,-0.058587816,-0.9844085,0.5781552
-1.2599486,6.353014,5.6006365,0.22795987,0.046737097,-0.04394086
-9.917382,4.297592,3.8325183,-0.004260932,1.1109049,-0.75458443
-10.142437,5.921459,1.3605051,0.112914704,0.11278155,0.35978246
-6.827066,4.2066126,0.8912416,-0.27269965,-0.65418625,0.5675029
-7.1431007,4.3358994,3.7702692,-0.8649692,-0.42516112,0.6644391
-7.325659,5.0930657,3.8133647,-0.54966027,0.17776076,0.4769581
-6.625953,6.2285156,3.0998926,-0.37922296,0.20545682,0.41837028
-7.521983,5.3276973,1.9979613,-0.37176633,0.42915577,0.30545557
-7.909844,5.0302176,2.6013002,-0.4580502,0.31198013,0.26071578
-6.9467764,5.5910597,1.4466964,-0.54326886,0.49626544,0.109452695
-8.201937,5.3755813,1.489792,-0.6199656,0.7508561,0.040212546
-9.816826,7.0952168,2.4720132,-0.7690982,0.39932922,0.13714875
-7.65127,9.903017,7.028179,-0.44633263,-1.0227568,0.6122427
-5.480926,4.173094,7.569867,0.283352,0.43554714,-0.14726846
-7.1526775,2.5486276,3.2674868,-0.8585778,0.92555434,-0.11424624
-5.2941785,5.5288105,6.453571,-0.9672316,-0.008655018,0.5185022
-5.370793,6.0651116,4.9440265,-0.33128747,0.20758729,0.15951864
-8.383896,5.2319293,4.6375685,-0.29400432,0.15858656,-0.22822617
-7.603386,4.8482585,3.976769,0.024500359,0.08508549,-0.16005126
-6.918046,4.546589,3.9234982,0.056457352,-0.21317975,-0.20053011
-7.3687544,5.2127757,4.2161894,0.2034595,-0.021437814,-0.17816022
-7.4645224,4.819528,3.578733,0.33767888,0.07975932,-0.16218174
-8.383896,4.2544966,2.961029,0.3579183,0.14260808,-0.13661614
-8.446744,4.187459,2.7257986,0.43994123,-0.072569,-0.059919357
-8.197148,4.39336,2.9562407,0.6615097,-0.13754821,-0.145138
-7.3926964,2.9131448,2.1894975,0.7158366,-0.08322133,-0.29853156
-10.357915,3.5164838,1.7489643,0.23754697,0.3279586,-0.22396524
-11.613075,5.145738,3.4063504,-0.219438,-0.4954665,-0.26550934
-7.8667483,8.149264,6.779182,-0.075631544,-0.34207296,0.4652405
-3.0998926,8.556877,4.378995,0.52729034,-0.68827367,0.6527215
-1.6525977,5.524022,5.653309,-0.001065233,0.24806614,0.18188854
-7.766192,4.3023806,3.803788,-0.36857063,0.74872565,-0.42316383
-9.346964,6.740875,2.3714569,-0.16724159,-0.01611165,0.3129122
-5.6820393,6.117784,4.0581717,-0.15871972,-0.1918751,0.37895665
-6.199785,5.2079873,4.0533834,-0.07456631,0.15752134,0.18934517
-6.908469,6.1806316,3.2866404,-0.25885162,0.16497797,0.21917169
-7.354389,5.653309,3.5500026,-0.29506955,-0.049133874,0.21491076
-6.6642604,6.1902084,3.5164838,-0.23435126,0.19373925,0.20532367
-6.5206084,6.362591,2.9801826,-0.219438,0.20439158,0.16804051
-7.4884644,7.0186024,2.2469583,-0.12463226,0.1884131,-0.08655018
-7.076063,7.157466,3.152565,0.052196417,0.09147689,-2.66E-04
-8.537724,8.034343,4.0342298,0.043674555,-0.17696184,-0.013049104
-6.031593,4.292804,6.1902084,0.534747,-0.19080986,-0.17816022
-6.659472,4.661511,2.8604724,0.20239428,0.28321883,-0.3091839
-5.787384,4.0198646,5.0302176,-0.20132904,-0.16843997,-0.10572438
-8.297705,5.3899465,5.3516393,0.17682868,-0.10133029,-0.21224768
-8.096592,5.7921724,4.2784386,0.10865377,-0.17696184,-0.21970432
-7.0808516,5.16968,3.5595794,0.46337637,-0.22383209,-0.41038102
-6.673837,4.5896845,3.7894228,0.39733192,-0.4209002,-0.42422906
-7.5363483,4.537012,4.1156325,0.4740287,-0.38468227,-0.45725128
-8.461109,4.307169,2.6300306,0.45165882,-0.09600413,-0.33687994
-8.63828,4.024653,2.6874914,0.3643097,-0.2174407,-0.1643122
-8.201937,4.474763,2.9514523,0.36963585,-0.25046292,-0.037549466
-8.197148,4.086902,2.778471,0.33767888,-0.13541774,-0.031158065
-8.3072815,4.6950297,2.8221653,0.37922296,-0.108786926,-0.04287563
-8.441956,4.757279,2.7449522,0.50279,0.048867565,-0.1579208
-8.925584,4.2784386,2.2756886,0.722228,0.44939518,-0.3027925
-9.898229,4.2640734,0.84335756,0.7286194,0.21397868,-0.27509642
-14.243705,5.3276973,3.401562,0,-0.6403382,-0.4359466
-5.701193,6.5206084,4.4939165,0.11824086,-0.90664643,0.6058513
-1.240795,6.525397,4.939238,0.16511112,-0.91623354,0.5653724
-4.1252093,5.2846017,4.747702,0.31104803,0.5463314,-0.18242116
-12.777256,4.3837833,3.8085763,-0.07350108,0.42169914,-0.23674804
-8.963891,5.964555,0.47405192,-0.104392834,0.5335486,0.58028567
-5.988497,5.370793,2.1799207,-0.1448717,-0.58707654,0.52276313
-6.0124393,5.7395,4.3119574,-0.4197018,0.032889068,0.36617386
-7.790134,5.595848,2.1655555,-0.33661363,0.29706687,0.15632294
-6.879739,5.5192337,2.9227216,-0.42609322,0.20439158,0.15312725
-7.2580223,5.6820393,2.4384944,-0.42822367,0.15752134,0.13927922
-7.267599,5.5766945,2.6874914,-0.46337637,0.16710843,0.12117026
-7.7757688,5.5623293,2.12246,-0.4878767,0.36524177,0.11584409
-6.4631476,5.715558,2.2517467,-0.1161104,-0.22489733,0.513176
-5.969343,5.796961,3.4733882,-0.27163443,-0.10985216,0.4290226
-7.593809,5.749077,3.7128084,-0.28867814,0.33861095,0.14354014
-6.5684924,5.763442,3.3632548,-0.4836158,0.035019536,0.42476168
-6.0651116,6.367379,3.6457705,-0.47509393,0.1564561,0.33741257
-7.1670427,6.4583592,3.1956608,-0.3877448,0.1628475,0.25432438
-6.975507,5.801749,3.2770636,-0.4836158,0.06484606,0.27882475
-7.0904284,6.055535,3.5116954,-0.40372333,0.1756303,0.3193036
-5.9837084,6.362591,2.879626,-0.40052763,0.26084894,0.31504267
-6.578069,6.257246,2.7736826,-0.42183226,0.28641453,0.14886631
-6.3913217,6.4870896,2.754529,-0.3707011,0.2661751,0.015712187
