accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
1.633228,3.78408,4.499319,1.093531,1.626552,0.948697
-3.09261,4.714917,-9.91618,-0.9544,-8.19324,-0.40938
-2.80531,-2.895,-8.07,1.922333,-1.36011,-0.10307
-1.36518,-0.22262,-6.74596,1.205668,0.296856,-0.74712
0.691667,2.205521,-7.0628,0.877987,1.358448,-0.65272
1.742919,0.461713,-4.33268,2.861046,2.313096,0.163869
2.755932,-1.43461,0.417339,5.607558,1.736373,0.36057
0.940291,-0.48394,7.311902,1.681546,-3.88846,0.96337
-0.04431,0.510526,1.086748,0.317857,-1.75247,0.643233
1.352194,-1.00078,0.66185,2.019698,0.481251,-0.25556
1.840251,0.861304,2.058113,1.669684,1.190131,-0.11494
5.11288,7.500137,13.89252,0.973747,-0.79141,0.005646
1.220064,4.953421,3.732373,-1.71515,-0.64836,0.153274
2.249155,3.43054,0.460706,-3.42927,1.968479,-0.34248
0.291034,4.671796,-3.31724,-4.05229,1.387064,0.409241
-1.93889,4.048624,-4.64594,-2.9161,-1.52356,0.35008
-4.2654,0.966464,-3.85246,-1.80656,-0.03768,0.505845
-1.44619,-2.93535,-3.79477,-2.21745,3.091115,-0.41948
0.28223,-4.5877,-5.18173,-2.28532,0.730936,-0.87014
0.612239,-3.94087,-5.89742,-0.63418,0.085791,-0.3593
0.913916,-3.65605,-5.54887,1.178999,-0.33296,0.170916
1.99319,-3.21659,-0.76369,2.319486,1.17573,0.894356
-3.66329,8.94777,15.34077,-0.44869,6.262948,0.292758
-5.9811,2.224121,4.87252,-1.90239,-0.64453,-1.42765
-3.12849,-3.09332,-3.20851,0.276746,-0.16716,0.682061
-1.53807,8.194142,-4.76034,0.603108,-4.08143,-0.07386
-1.747,-0.06436,-5.54124,0.242317,-4.72019,0.30912
-0.99503,-1.07175,-5.41456,0.994178,-1.81707,-0.51366
1.246531,-0.25543,-5.46376,0.31093,0.31141,-0.92226
2.898279,1.102754,-4.09188,2.63274,2.094835,-0.75133
3.629078,-0.53004,-0.32116,3.529324,2.293369,0.333308
2.076304,-1.73722,5.487849,2.025313,-3.19592,1.085154
-0.01259,0.066604,1.032535,0.693314,-1.96851,0.991168
0.723002,-1.01706,0.051987,1.927345,0.48285,0.122628
0.694383,-1.32904,2.23532,2.287872,1.2651,0.204083
1.497534,7.56304,10.00529,2.795024,0.623412,0.043874
0.026832,4.759933,5.115809,-1.8685,-0.98811,0.193702
0.742486,3.863385,2.185888,-1.66198,0.560721,-0.56764
