accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
-0.3658130878,-0.1635515628,0.08790102283,0.02528770454,0.002544995863,0.02528770454
-0.3999050347,-0.4156880025,-0.03665770579,0.06463061273,-0.01299482491,0.06463061273
-0.5286100329,0.2979822451,-0.3523006953,0.05475658551,-0.05307270586,0.05475658551
-0.04759849426,-0.2443120297,0.2256605207,-0.0008298535831,0.03868487105,-0.0008298535831
-0.06022270577,0.004182254121,0.8243471294,0.1148826107,-0.2251552939,0.1148826107
-1.076641098,0.5975245791,2.346655481,-0.105024986,-0.5603787899,-0.105024986
-0.3794675191,0.2011789904,2.296303596,-0.7837352157,-0.7165183425,-0.7837352157
1.719196074,3.384306338,7.66935857,0.6070005894,-6.148732185,0.6070005894
-1.753025863,-1.092182658,0.6868325096,1.113571286,0.6875389814,1.113571286
-5.223284099,1.254236091,-1.82005328,-0.23674649,-1.995878339,-0.23674649
1.444104145,-3.186379627,-2.681586523,-0.6249841452,-1.477089405,-0.6249841452
4.300800128,-5.000238145,-0.0207990424,0.001806427725,0.4828770459,0.001806427725
2.09180043,-2.889559412,1.365423845,0.5191587806,1.169046283,0.5191587806
0.1526594358,-1.08934948,3.829762871,0.3671658635,0.7004670501,0.3671658635
-5.090415844,5.918027528,1.344724756,-0.5131797791,-0.7645429969,-0.5131797791
-3.377410733,9.074885293,-3.076243428,-1.38469243,-2.382345438,-1.38469243
6.026620005,-6.191958451,0.717004945,0.3089990914,0.1591745317,0.3089990914
-3.24263226,4.734144491,-2.78748903,0.1227717176,-1.061883807,0.1227717176
0.6259897722,-0.3512859653,-2.270756482,-0.3318566978,0.4891140759,-0.3318566978
0.0727472563,1.104833465,-1.515985578,0.04413245246,0.48345083,0.04413245246
0.01731689937,-0.3363315572,-1.833223728,-0.01602530107,0.2053191215,-0.01602530107
-0.9653962069,-1.022208958,-1.154172081,-0.1688270569,0.166018039,-0.1688270569
0.5669836026,-1.629531878,1.970148273,-0.1297252327,-0.4643918574,-0.1297252327
0.2352605621,0.4501876535,3.020183395,0.1487529278,-0.5502995253,0.1487529278
-1.303693365,0.03369359529,1.505620836,-0.0210116636,0.4325070381,-0.0210116636
-0.2505602765,0.6525380258,0.01265694474,-0.105073005,0.8130492568,-0.105073005
0.2111621859,0.4035749554,-0.4915007839,0.1069599837,1.157345891,0.1069599837
-0.6916869639,-0.348021995,-0.6639873483,0.2097196877,1.174748659,0.2097196877
-0.4657188385,-0.6154045192,-0.06704831401,-0.009115949273,0.7175781131,-0.009115949273
-0.6328662339,-0.4933621939,-0.8318051903,-0.435495317,0.6734369993,-0.435495317
-0.2444061377,-0.5184732542,1.031661335,-0.3420280814,0.07040627301,-0.3420280814
-0.2028016232,-1.331832541,1.129595566,-0.1911604702,0.5343587399,-0.1911604702
0.2179942239,-0.4114040416,0.8726584481,-0.1302447021,0.3540375233,-0.1302447021
1.642680113,-0.6108879186,0.5579349115,-0.0176623147,0.2493187934,-0.0176623147
0.826273129,-0.3527905246,2.881436896,0.190247044,0.5689236522,0.190247044
-0.2026721516,0.7019365552,3.433541201,0.4410187602,2.030907154,0.4410187602
-2.353814851,-1.877543346,1.035902041,0.5465204716,1.447873235,0.5465204716
-2.833721205,-2.181354444,-0.365565762,0.1080289185,-0.4444210231,0.1080289185
-0.1829603199,2.826560227,-2.08619428,-0.4661050141,1.828388453,-0.4661050141
-2.550384448,0.7918307612,0.2906568706,-0.5507436991,-0.8712230921,-0.5507436991
-1.071218488,3.263370513,-1.252456953,-0.8784288168,-0.4673669636,-0.8784288168
1.757603546,2.139451239,1.232182665,-0.1199847236,0.07111098617,-0.1199847236
0.08631576293,-0.4300678256,-0.569268791,0.164685294,-1.671681881,0.164685294
1.487031578,-0.1014051955,2.180830128,0.1858693063,-1.063910365,0.1858693063
0.3226698194,0.9141367059,-2.23729275,0.2092882246,-0.4425483346,0.2092882246
0.5325327593,0.2334551201,-1.983888336,0.6461129189,-1.764411211,0.6461129189
-1.580168127,-1.352002053,-1.277332597,0.5120509863,-2.403168201,0.5120509863
-0.5012094002,-0.3236854262,-1.561957056,0.08063640445,-1.513927102,0.08063640445
0.3836589795,-0.9079267453,-3.065549308,-0.2127209604,-1.469404936,-0.2127209604
0.5937818855,-2.973495586,-2.023997644,-0.5939422846,-0.6057032347,-0.5939422846
1.02771457,-3.092482031,1.076194231,-0.4313854277,0.5110595822,-0.4313854277
-0.4121485764,-2.236190196,1.642810169,-0.5338425636,0.2416680306,-0.5338425636
1.442995599,3.141839059,8.170202059,-0.2340847701,-1.605731606,-0.2340847701
3.42769306,-0.05854337438,2.711095819,0.0642523542,-1.556203485,0.0642523542
-1.813027181,8.759359208,2.898921699,-0.3069117367,-1.783076882,-0.3069117367
-0.8974357465,-4.901181558,-2.676820916,-1.568834186,1.012696981,-1.568834186
7.786827011,0.2527665543,2.766595588,0.5517211556,1.089210749,0.5517211556
-2.440500762,1.191506956,-4.480891323,0.2175612301,3.691982746,0.2175612301
0.8877244998,-1.575087171,-2.529105805,0.7196773887,2.32078743,0.7196773887
-1.646317593,0.07131810028,-1.486310425,0.269567281,3.639250755,0.269567281
-1.858124652,-1.371409934,-0.1027963576,-0.02216244489,1.941059947,-0.02216244489
-2.578051038,-1.331098966,-0.7469967632,-0.1633578688,-0.8404485583,-0.1633578688
-0.4706973576,-1.625602137,-0.2555173143,-0.3259189129,0.1868252158,-0.3259189129
2.035486422,-0.552552634,7.719053452,-0.2168758363,0.2904340327,-0.2168758363
0.8513166771,-0.1484422565,2.792834483,0.01042113826,2.215967655,0.01042113826
-2.692716405,-0.1572884108,0.7371518071,0.3624802828,0.9611050487,0.3624802828
-7.628758848,4.79975532,-0.6968493151,-0.8052700758,-0.01252162736,-0.8052700758
-4.095570694,8.191622449,4.852901804,-0.2864119112,-1.479936123,-0.2864119112
1.974462629,2.357736847,1.128355941,-0.454217881,-0.9861155748,-0.454217881
6.967877357,-1.823743952,-5.40797665,0.5257316232,-1.712136388,0.5257316232
0.5125283744,0.00628536388,-2.497341717,0.4638332129,-1.238595128,0.4638332129
1.272662559,2.375332125,-1.76571934,0.8112127781,-0.5028546453,0.8112127781
0.2541758366,0.3838847511,-3.358298036,0.4784937203,-2.077599764,0.4784937203
-3.051002896,-2.721012525,-3.276107829,-0.1481620073,-1.923040628,-0.1481620073
0.4215054567,-5.014415723,-3.988605526,-0.3412277997,-0.9729110003,-0.3412277997
2.507164607,-5.573416218,-2.423127895,-0.5777803659,0.1893059462,-0.5777803659
1.71198322,-0.376100673,4.965191381,-0.5765084028,-0.9558759928,-0.5765084028
-3.201477535,8.000133077,3.688341307,-0.5240124464,-2.391014576,-0.5240124464
-1.798276625,6.100238783,-5.93727408,-0.2604191005,0.5513235927,-0.2604191005
2.575557175,-6.213550105,-13.59338622,-0.8298366666,1.7320472,-0.8298366666
1.929923376,1.757866581,-8.933548484,1.321581841,3.94252491,1.321581841
-2.130225291,-0.2537310154,-3.751983174,0.9262794852,2.845868826,0.9262794852
-3.277717018,-1.386939511,-0.0316157661,-0.03790576011,1.160214543,-0.03790576011
-3.81676252,-0.8449977032,0.248202096,-0.3822247684,0.5012868643,-0.3822247684
-1.366679983,-2.088962576,0.4630149864,-0.7421635389,1.163387775,-0.7421635389
0.7153706218,-1.568167016,-0.03793841152,-0.3714694381,0.04363684729,-0.3714694381
1.049711005,-0.5224035794,-0.3948391662,-0.1273508817,0.4864428937,-0.1273508817
-0.579684971,-1.015800845,0.7503343832,-0.1809359342,0.9024350047,-0.1809359342
-0.5389531477,-0.8271499118,2.51752555,0.1104027927,0.8462330699,0.1104027927
-1.873628803,0.8611386907,2.860990904,0.1388673633,0.4098365009,0.1388673633
-2.825579399,2.865839513,3.401443935,-0.4387613833,0.7648707032,-0.4387613833
-4.139202622,4.387103909,-1.02349023,-0.7458339334,-0.4808150232,-0.7458339334
0.09756313313,4.175182575,0.01706687014,-0.2790229023,-2.937597036,-0.2790229023
3.264669905,-0.6348918945,-3.890371946,-0.0624848716,-2.012082338,-0.0624848716
0.07964929078,0.05023088859,-2.241111724,0.7711206079,-0.2076541334,0.7711206079
-0.7677128035,-0.2146405295,-1.902878279,0.5203842521,-0.8302205801,0.5203842521
0.5779352048,0.6221820505,-3.220766173,0.2861324251,-1.889388204,0.2861324251
-1.782710077,0.2680138078,-4.092737516,-0.3056558073,-1.972299337,-0.3056558073
2.215509957,-3.992581444,-3.649689213,-0.3446587324,0.08426269144,-0.3446587324
2.165161726,-3.575634966,-3.088499683,-0.3584286571,0.8839632273,-0.3584286571
0.05019041045,-1.639134988,2.642565011,-0.4558041394,0.7602104545,-0.4558041394
-4.30334689,8.796035034,10.97710014,-0.6539500952,-2.980407476,-0.6539500952
2.854838811,-8.812985584,-0.9045397332,-0.3352969587,-0.4325744808,-0.3352969587
-5.278614357,18.75534111,7.775646861,-0.1704620272,-2.587004662,-0.1704620272
8.818380721,-5.045257436,-6.149679983,-0.04263105616,1.559909701,-0.04263105616
0.7370669053,-1.200816051,-5.129809697,1.46130085,3.223047495,1.46130085
-2.702159064,0.7586141357,-3.874558583,0.3003060222,2.658637524,0.3003060222
-1.978052762,-1.339569273,-1.341660108,0.04837052152,0.7169575691,0.04837052152
-0.4667360527,-1.052961239,-0.9191851484,-0.2148462981,-0.4965414107,-0.2148462981
-0.5982438333,-1.598010366,3.443234912,-0.01522876695,0.2597863674,-0.01522876695
0.2899772178,-0.4091121313,1.664492716,-0.164552331,0.4970246851,-0.164552331
2.894869501,0.2105588132,0.3640250353,0.08843778819,1.049365163,0.08843778819
-3.324180371,-1.480582256,5.923685115,0.3325408995,1.595472932,0.3325408995
-4.550602864,0.09847381823,0.7878560123,-0.003781049047,0.09022570401,-0.003781049047
-4.000853013,5.361947304,5.384229863,-0.6430139542,-0.03077655099,-0.6430139542
-1.490031052,4.78688824,-0.5627461112,-0.4050127268,-1.001944184,-0.4050127268
2.839736812,-0.9702098908,-0.1087912324,0.4236679971,-3.048383236,0.4236679971
1.3859996,0.176561851,-1.2132557,0.1003421023,-0.5900619626,0.1003421023
0.7119888704,1.888870212,-1.520012349,0.817189157,0.2396293133,0.817189157
-0.3110720283,0.651782239,-2.234549443,0.6835052967,-0.9955290556,0.6835052967
-2.391879501,-2.009804868,-4.867388594,-0.2746378481,-2.64508009,-0.2746378481
-0.8537157011,-1.448366917,-5.327877862,-0.5873714089,-1.775134921,-0.5873714089
3.067132778,-3.478188152,-3.254149095,-0.904718399,-0.05267656595,-0.904718399
1.976448834,-4.185952391,0.06006342356,-0.3495793939,1.187496901,-0.3495793939
-2.119667218,2.344289921,3.443569259,-0.335914582,-0.3591208458,-0.335914582
-2.431133507,2.134793768,8.121049614,-0.8872045279,-2.384672642,-0.8872045279
-2.067368291,7.955087483,-1.42121003,-0.5267452598,0.5786092877,-0.5267452598
4.981045953,-5.15307659,-8.250442302,-0.5469316244,0.66161412,-0.5469316244
-0.6726980397,0.8905331275,-3.670986852,0.9105302095,4.385911465,0.9105302095
-1.621082906,1.24585697,-1.699247511,0.4453960955,0.7202526331,0.4453960955
-0.04969093649,-1.16364572,-0.9486419098,0.1583343297,1.249811769,0.1583343297
-0.746058021,-0.8443997373,0.2849566862,-0.04185168073,3.225321054,-0.04185168073
-1.522456235,-1.288837449,-0.3361432681,-0.003182185814,1.403171539,-0.003182185814
-1.901905342,-1.293688981,-1.162732112,-0.1807635725,0.3149059713,-0.1807635725
0.5464052173,-1.000078959,-1.114316164,-0.3007432818,-0.06827238947,-0.3007432818
0.7247583356,0.5088882643,0.3308703692,-0.1283339709,-0.2241045088,-0.1283339709
-0.4287453448,-0.4139794451,9.788640881,0.1195542589,0.5872783661,0.1195542589
-2.027795283,0.5493021077,2.664593011,-0.06081548333,0.8585596681,-0.06081548333
-4.202874884,3.11525325,0.5873913076,-0.491994977,0.8423597217,-0.491994977
-0.6679553752,5.624838362,5.148819517,-0.01565854624,-2.5079,-0.01565854624
3.702960784,0.648403118,0.5679734174,0.5335441828,-2.755956888,0.5335441828
2.868675614,-0.71760408,-2.652973008,0.5841905475,-1.05337584,0.5841905475
-1.339443016,0.6961579718,-0.4872387425,0.8118784428,0.2752515376,0.8118784428
-1.068119938,0.2618722363,-1.52583068,0.4468842149,0.2766189873,0.4468842149
0.02903378678,-2.026822054,-4.779667933,0.09298196435,-1.223116517,0.09298196435
-2.318217029,-1.270593352,-3.600054536,-0.4565457404,-1.872667432,-0.4565457404
2.012376472,-3.417604212,-3.272302592,-0.4890259206,-0.305288136,-0.4890259206
1.9602171,-4.637252974,-0.4356628691,-0.339299202,0.826253593,-0.339299202
1.091051462,-0.3555465453,7.615595415,-0.02295406163,0.02242397703,-0.02295406163
-4.928517309,3.720608669,3.816161339,-1.074640989,-2.079437256,-1.074640989
4.259927727,2.031979875,-6.236964298,0.5183746219,2.54421854,0.5183746219
-5.818224507,8.901869736,-0.3477662667,-0.617247045,-0.4197968245,-0.617247045
6.753541948,-4.311251087,-2.97631532,0.3750466406,2.105868816,0.3750466406
-1.29554776,1.196091361,-3.166733554,1.208902955,2.701449633,1.208902955
-3.204251969,-1.948121442,-1.548527081,-0.2496571988,0.8990870118,-0.2496571988
-0.209869808,-0.9651198742,-1.243514206,-0.2535459995,-0.2645031512,-0.2535459995
-1.005898752,-0.9962409886,2.596246328,-0.1540087759,-0.7926689386,-0.1540087759
-0.5278869793,-1.189485094,2.25261643,-0.1141470596,0.4966289103,-0.1141470596
0.3937289765,-0.4733353049,-0.0408574225,-0.114684999,0.1149363145,-0.114684999
0.334382469,-0.8531845168,1.08019163,-0.2009417564,0.2839653194,-0.2009417564
-2.027886176,0.8464841424,4.223230859,-0.1426462829,1.069755197,-0.1426462829
-4.847286594,6.698417442,3.009620792,-0.4805006385,0.06193466112,-0.4805006385
-3.226705208,5.35234887,0.7565427363,-0.06242898479,-0.9876563549,-0.06242898479
3.550085806,0.498787726,-1.293187461,0.2323711962,-2.144159555,0.2323711962
2.557064656,-0.7973556621,-0.201906574,0.3670305014,-1.298288107,0.3670305014
0.6280388137,-0.1126098956,-0.3253893075,0.7154164314,0.4160155356,0.7154164314
1.483583922,-0.05893208144,-3.22986338,0.8794767261,-1.391459703,0.8794767261
-2.826750197,-0.8253565987,-2.981406213,0.07306201756,-2.785118103,0.07306201756
-0.8350232025,-2.735609205,-4.238172407,-0.5186772943,-1.200920105,-0.5186772943
1.197383666,-4.087101556,-2.950854131,-0.8110545874,0.4581925273,-0.8110545874
4.250343322,-1.757446894,-1.068899982,-0.6689304113,2.142567396,-0.6689304113
-2.151798825,6.808446089,17.61887858,0.1471462697,-2.082710028,0.1471462697
2.826989851,-4.702696629,1.886881084,0.2606652081,-1.182935476,0.2606652081
-5.609005418,15.88019016,5.83949935,-0.3797243834,-1.670880675,-0.3797243834
5.096394918,-6.119007781,-6.09340806,-0.4418569207,1.885688186,-0.4418569207
0.6742557905,-0.9821399825,-3.961150825,1.453337312,2.716750383,1.453337312
-2.729902811,0.7534756038,-2.781186423,-0.003685675096,1.363735676,-0.003685675096
-0.02610401694,-1.368448161,-0.6864484787,-0.3177322149,0.4038302004,-0.3177322149
-0.6897051424,-1.754757509,-1.387073951,-0.3819522262,0.6697340012,-0.3819522262
-0.5528932641,-1.256840721,1.091819085,-0.1048479155,0.03011200577,-0.1048479155
-1.255216919,-0.9640981299,0.9014854602,-0.1829273254,0.04701483622,-0.1829273254
1.199193711,-0.5184609793,0.6251064135,-0.1780465543,0.387732476,-0.1780465543
-0.6232882582,0.8382207564,4.825798108,0.2385662049,0.6783363223,0.2385662049
-3.735096044,0.5455576605,2.514217448,-0.008113814518,0.3429202139,-0.008113814518
-6.028271279,5.634496418,3.668746964,-0.5791504979,-0.0507482253,-0.5791504979
-2.014419961,4.433415578,-0.04247720572,-0.740686357,-0.9745500088,-0.740686357
5.171762002,-0.7278530868,-1.670609738,0.3876721561,-2.807918549,0.3876721561
-0.8441624214,0.9185714735,-1.800506284,0.09904802591,-0.9164826274,0.09904802591
-0.8015423001,0.6326648661,-0.8733575363,0.7113596201,-0.4448206425,0.7113596201
-0.2328856497,1.155126313,-2.224384607,0.3901923597,-1.777934313,0.3901923597
0.2337979422,-2.249207498,-5.863875667,-0.04244941473,-4.110759735,-0.04244941473
-2.168182389,-1.022528107,-0.9599544542,-0.6149522066,-1.383509994,-0.6149522066
-0.4371343299,-4.733697917,-2.808832847,-0.7380964756,-1.243396521,-0.7380964756
1.758730504,-4.366573746,-1.220946401,-0.568341434,-0.3237766027,-0.568341434
2.594079505,3.036553808,10.26948612,0.2129500359,-0.6298081279,0.2129500359
-0.1077609943,0.3047890025,1.486430398,-0.3109423816,-0.9910208583,-0.3109423816
-1.30763275,4.906220137,5.144726111,-0.4088870287,0.8777248859,-0.4088870287
-0.6526353487,7.829510553,-9.976980848,-0.4491509199,0.3320812583,-0.4491509199
1.670234037,-2.886763059,-2.194244905,0.9470134377,4.018494129,0.9470134377
-0.420629989,1.775160246,-4.77412462,1.992138863,3.11326766,1.992138863
-4.443088246,-0.3321756066,-1.951176446,-0.2915843427,1.655237079,-0.2915843427
-2.019956552,-2.236316453,0.0592167436,-0.4231404364,-1.452615857,-0.4231404364
0.2717281522,-1.128736319,3.404107017,-0.3287077844,-0.6963031292,-0.3287077844
-0.9325899158,-1.982674869,1.699936955,-0.5115100145,1.175834894,-0.5115100145
-1.355235775,-2.970098345,-0.518413633,-0.6710773706,-0.2219255269,-0.6710773706
3.243234318,0.3664391107,-1.102426477,-0.3953072429,1.198830962,-0.3953072429
-2.403931758,0.5307569818,2.34708525,0.1428302526,1.718317389,0.1428302526
-5.244513934,1.151504031,5.938461244,-0.3679995537,0.4426863194,-0.3679995537
-2.490352004,6.529653113,0.3144599172,-0.1532621086,-2.590018988,-0.1532621086
0.7269377255,2.112441651,-1.914638421,0.4528099298,-3.120235443,0.4528099298
0.7698737809,1.881876407,-3.405504024,-0.4080788493,-0.7537417412,-0.4080788493
1.802904577,0.541873419,-3.094880909,0.4577739239,-0.324337095,0.4577739239
0.7223335927,-1.1028835,-1.624784975,0.8481439948,-0.2567966282,0.8481439948
-1.23582599,-1.810003011,-2.207793538,0.09953728318,-2.152123928,0.09953728318
-1.784603197,-1.338446406,-5.652340117,-0.2566826642,-1.51724577,-0.2566826642
1.020974375,-2.750824895,-5.060100785,-0.6343492866,-1.389599442,-0.6343492866
2.791168596,-4.438418501,-1.174389817,-0.5436277986,0.2983288467,-0.5436277986
1.539276729,3.359643606,11.63740529,-0.1939871013,-1.797162533,-0.1939871013
-2.768127035,4.016295497,1.179425473,-1.173424721,-1.515931487,-1.173424721
4.855822075,1.39868957,1.990599817,0.2145825624,1.356536031,0.2145825624
-5.055136441,6.67393825,-8.482088327,-0.2491407096,1.181239843,-0.2491407096
1.685118156,-1.351227562,-2.136941886,1.052929521,3.605533361,1.052929521
-3.127293524,0.6515232958,-5.809245082,0.9074210525,2.512464762,0.9074210525
-4.119730737,-2.085639569,-0.5525356828,-0.6270924211,1.794557571,-0.6270924211
-0.2312491345,-1.791814443,-2.201828638,-0.9253003001,0.07654539496,-0.9253003001
0.1539149888,-1.423510708,-1.287111356,-0.5113186836,1.052206874,-0.5113186836
-0.6902918563,-0.7296025608,4.277402009,-0.2525913417,0.7130485177,-0.2525913417
0.2980876052,-0.9946855759,1.570833605,-0.1462586969,1.617331147,-0.1462586969
-0.8061421951,-0.8091407924,0.496195956,-0.07142797112,0.64044559,-0.07142797112
-0.07178367197,-0.3240414,1.426100578,0.05484463274,1.789690971,0.05484463274
-5.176783629,1.357236447,3.136203099,0.06131457537,0.02262403071,0.06131457537
-4.411609989,6.779704563,9.479834459,0.05490641668,0.07166962326,0.05490641668
-2.708426307,2.988257686,-3.084574911,0.0485868156,-3.072886944,0.0485868156
-0.5109583486,0.03014204029,0.6491530596,-0.3360117376,-2.090662479,-0.3360117376
2.094604381,4.576275066,-0.8327342878,-0.2757453918,-0.4980919063,-0.2757453918
1.867764003,-0.9843711026,-3.737967216,0.4820664823,-0.3701067865,0.4820664823
-0.7140672841,-2.915973371,-3.373591759,0.04978595674,-2.856194973,0.04978595674
-2.942915154,-2.167448083,-4.682747482,-0.7598634362,-3.107489824,-0.7598634362
0.2453510174,-2.234826506,-5.379786912,-0.6259353161,-1.115995646,-0.6259353161
2.66725317,-4.363176505,-2.737948754,-0.7484586835,-0.7989302278,-0.7484586835
4.550449135,-0.7393120539,4.062030827,0.4763531387,-0.4977977872,0.4763531387
-5.851481464,8.640033156,8.277981466,-0.6246306896,-2.622338772,-0.6246306896
8.087211057,-8.533341544,4.694151211,-0.5243127942,-1.718515515,-0.5243127942
-6.425361549,18.60494596,1.816276685,0.7392265797,-2.388029099,0.7392265797
7.350977095,-5.415456776,-8.765870781,-0.4311589599,1.666400671,-0.4311589599
-0.6384326358,-2.317177457,-7.47303871,2.061354637,3.490186214,2.061354637
-8.342842938,3.482733394,-4.172221387,-0.4379337132,2.48404479,-0.4379337132
-1.857938044,-2.974977349,-0.6548913109,-1.132511258,-0.2124582529,-1.132511258
1.491214271,-1.796648439,-1.743947946,-0.8221453428,0.05387806147,-0.8221453428
1.85444611,-0.9629705872,8.753636738,0.01421584468,-1.957740068,0.01421584468
-1.779055792,-2.230731346,1.050314524,-0.3984982073,2.210817099,-0.3984982073
0.5872638819,-0.1128203235,2.230805142,-0.2740444243,0.1813792884,-0.2740444243
0.759797208,-0.8906652294,0.6992727429,0.1930540651,1.42536068,0.1930540651
-2.716610491,-1.494790814,3.548782614,0.265137732,0.3253822029,0.265137732
-3.826672504,3.252511265,2.210872945,-0.5533819795,0.2403099686,-0.5533819795
-2.945522414,7.098392327,4.614221935,0.1207143664,-2.312196016,0.1207143664
-0.5912973752,2.661481308,-1.431943459,0.1962027401,-3.031428814,0.1962027401
-2.521933722,4.217738107,-0.1399053508,0.2068294436,-1.408801079,0.2068294436
-2.023026461,1.212747897,-2.504244628,0.3709850013,-1.126651883,0.3709850013
-0.8504613754,-0.9387672893,-2.050998464,0.644056499,-2.529390574,0.644056499
-2.185451358,-2.475682843,-6.294137553,-0.4103144705,-3.689190865,-0.4103144705
1.399039991,-1.78738669,-5.11996401,0.1619566679,-2.516097784,0.1619566679
0.5809771663,-3.793941616,-4.624321012,-0.8441166878,-1.542627931,-0.8441166878
1.83512357,-4.651271562,-0.3499935874,-0.4367862046,-0.001570014749,-0.4367862046
0.3881108443,1.612435781,7.652970914,-0.4990153313,-1.95530951,-0.4990153313
0.954144672,4.167367517,1.584397435,-0.6495822668,-2.559628963,-0.6495822668
4.482125541,-1.99981948,8.169470238,-0.9586077332,0.329140842,-0.9586077332
-6.087703127,15.43722544,1.374545894,-0.92305094,-0.2736561894,-0.92305094
