accelerometer x,accelerometer y,accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z
-0.7129723285,-2.237453932,-3.475756833,-0.1868102551,-0.3106685579,-0.1849405468
-0.09073270259,-1.18491238,-2.533175247,-0.1140223294,-0.7041420937,-0.04627972469
0.2963902997,2.663120308,-3.368060721,0.005059665535,-0.1892551184,-0.610671699
3.293716259,4.210490035,-0.05019406371,1.760784626,0.3652321696,-0.6404565573
-3.070875764,3.195489986,4.4489095,1.695888281,-1.72854948,0.4576229155
-2.055364696,3.268483326,2.774387557,0.8914614916,0.4308189452,-0.6382877231
5.216929177,0.9008967006,3.976479035,1.163172126,0.6549173594,0.06840994209
1.696804356,-3.79004987,0.7197662264,0.1662074775,0.1218383014,1.189032197
-2.393565993,-1.72493228,0.0815858118,0.2788116634,0.8639602661,0.8263514638
-1.713372483,-1.775026975,0.03348857423,0.07656919956,0.6164896488,0.0775153935
-1.65387283,-2.320724921,-0.2587297736,-0.434895128,0.5410545468,-0.4988384545
1.537552974,-4.132933917,-2.249939904,-0.367636919,0.9976385236,-0.6845199466
7.085248184,1.626506977,0.7893652478,0.4472205341,0.2086337507,0.6603991389
2.108395298,2.484880294,-0.3455944391,-0.1088197902,1.287355661,0.1648610532
1.854322045,9.17004721,2.073237183,-1.290451884,0.216417253,1.180887222
-6.191244165,-4.53168949,0.1467022079,-0.7419126034,0.4572393894,0.4661875665
-4.05538306,3.014195845,1.790247925,-0.3024091721,0.03802936152,-0.07981993258
-3.157119631,0.59545128,0.7071871692,-0.5492558479,0.2718222439,-0.5246235132
-1.033574694,-1.577484295,-1.440008254,-0.3326525688,-0.5651974082,-0.5089001656
-2.49620716,-1.344074183,0.03040668257,-0.2357699275,-1.180333853,-0.505495429
-0.4978548291,-0.7537193494,-0.2875567127,-0.4509684741,-0.6032586098,-0.618991375
0.8560200325,-0.840519681,-0.608689824,-0.7514672875,-0.7826653719,-0.4854229391
1.046144545,-1.382223004,-2.281808622,-0.8522013426,-0.3546967804,-0.4581277966
-0.01050385836,-1.924258336,-2.614235573,-0.2914077938,-1.312916756,-0.007354771253
-0.905066972,0.9881418533,-2.471836689,-0.7652559876,-0.7094851732,-0.226749599
1.417964764,2.620620306,-4.565089363,0.5468273163,0.01775584929,-1.027894497
4.655951829,1.363114984,1.360384682,1.635914445,0.48918432,-0.7660577297
-2.401472966,3.130164988,4.511158743,1.380207777,-1.388046861,0.5210496783
-3.913019831,2.348694877,2.523025024,1.048411846,0.2987412512,-0.5735416412
4.114228048,0.975744144,2.862767266,1.272314787,0.849481225,-0.08941503614
2.410170506,-2.574984344,2.056028859,0.04189443588,-0.03700720146,1.079961419
-1.715939703,-1.45157185,-0.3618044367,0.2346623987,0.8546711206,0.6350224018
